iterations,fitness,time,fevals
0,0.0234628408219,2.078233456,1000
10,0.0261032732446,4.169766254,2100
20,0.0279293040042,6.141525974,3200
30,0.0290045128327,8.132882159,4300
40,0.0296114369947,10.062854212,5400
50,0.0289873820793,11.942999525,6500
60,0.0291126708173,13.801454522,7600
70,0.0290184232116,15.638801454,8700
80,0.0294127086806,17.474447969,9800
90,0.0289899680826,19.368650617,10900
100,0.0292554533446,21.289526097,12000
110,0.0292133597606,23.241360915,13100
120,0.0295911177825,25.143654129,14200
130,0.0290118879151,27.02969799,15300
140,0.0291242316813,28.906520006,16400
150,0.0289793682791,30.802708278,17500
160,0.0289078105404,32.753092112,18600
170,0.0292989632093,34.670396426,19700
180,0.0290919535053,36.607035203,20800
190,0.0289939738823,38.538474348,21900
200,0.029321013345,40.466244454,23000
210,0.0301054575038,42.408520077,24100
220,0.0298871557255,44.36390149,25200
230,0.0292348921568,46.295607478,26300
240,0.029944009623,48.219820483,27400
250,0.0304536940165,50.218479256,28500
260,0.0305854792777,52.148874978,29600
270,0.031246380355,54.115014758,30700
280,0.0311982757726,56.050289446,31800
290,0.0306307179674,57.949141858,32900
300,0.0309783403071,59.898514457,34000
310,0.0309670291682,61.811476919,35100
320,0.0311666208304,63.723848563,36200
330,0.0306944965238,65.637813087,37300
340,0.030748959191,67.592013817,38400
350,0.0313071284524,69.588274208,39500
360,0.0311418503314,71.435509002,40600
370,0.0308079847714,73.272296336,41700
380,0.0313488029802,75.105011632,42800
390,0.0307919380272,76.946873091,43900
400,0.0307100352028,78.836640443,45000
410,0.0306392501249,80.740706841,46100
420,0.0307448035294,82.663418844,47200
430,0.0308553335105,84.569590833,48300
440,0.0306711420618,86.496578971,49400
450,0.0305912856151,88.333692715,50500
460,0.0310539022937,90.172594205,51600
470,0.0311707825018,92.032955312,52700
480,0.0308926487615,93.918789977,53800
490,0.030987896939,95.894922275,54900
500,0.0310039858368,97.802795795,56000
510,0.0306973687814,99.729335542,57100
520,0.0310447349663,101.654503534,58200
530,0.030944213283,103.566424853,59300
540,0.030591066162,105.45036667,60400
550,0.0306751826314,107.392225507,61500
560,0.0310660364524,109.304538836,62600
570,0.0317855109251,111.228812016,63700
580,0.0310312159207,113.17382875,64800
590,0.0312396402355,115.10107333,65900
600,0.0310578196113,117.078750406,67000
610,0.031335240403,119.010777179,68100
620,0.0309890516526,120.966252287,69200
630,0.0306794999912,122.957183816,70300
640,0.0309212955736,124.883712836,71400
650,0.0306363531508,126.813888568,72500
660,0.0307293315555,128.724004664,73600
670,0.0309368772774,130.641479672,74700
680,0.0308723261101,132.585410664,75800
690,0.0306038731144,134.565370813,76900
700,0.0318022941614,136.488720012,78000
710,0.0313930529503,138.484257413,79100
720,0.0309239723449,140.509115852,80200
730,0.0309985845618,142.447848787,81300
740,0.0306378179289,144.427912486,82400
750,0.0306316525567,146.382785171,83500
760,0.0312900279059,148.245851884,84600
770,0.0308841314527,150.091134831,85700
780,0.031105737236,151.949883759,86800
790,0.0308132996683,153.829693887,87900
800,0.0310039858368,155.751292268,89000
810,0.0306846210562,157.660492033,90100
820,0.0308871679706,159.71848498,91200
830,0.0312958524415,161.822976522,92300
840,0.031031165183,163.702910046,93400
850,0.031123898397,165.602819219,94500
860,0.03073457074,167.472975482,95600
870,0.0308127313001,169.415628059,96700
880,0.0312687847493,171.337223938,97800
890,0.0310587143074,173.284902132,98900
900,0.0310645898575,175.169250453,100000
910,0.0311322845602,177.016136301,101100
920,0.0309923765359,178.894986419,102200
930,0.0311322845602,180.793170669,103300
940,0.0307619152593,182.70270911,104400
950,0.0307402147034,184.609717339,105500
960,0.0312417729115,186.518674779,106600
970,0.0307010509848,188.437387683,107700
980,0.030831462769,190.332277832,108800
990,0.0307265198491,192.240947104,109900
1000,0.0313779175036,194.101009374,111000
1010,0.0316137234526,195.938018362,112100
1020,0.0310841096649,197.829280889,113200
1030,0.0305942221659,199.751957369,114300
1040,0.0308360936263,201.659813075,115400
1050,0.0309503658356,203.571572412,116500
1060,0.0309467034844,205.47849792,117600
1070,0.0308331830266,207.324552005,118700
1080,0.0308331830266,209.181947033,119800
1090,0.0308484941194,211.021306037,120900
1100,0.031185462967,212.873820926,122000
1110,0.0312515508013,214.794223065,123100
1120,0.0313740462305,216.713497493,124200
1130,0.0308331830266,218.668090695,125300
1140,0.0311825043053,220.607733787,126400
1150,0.0315447134343,222.521685163,127500
1160,0.0318172507089,224.39014438,128600
1170,0.0323727624154,226.23703522,129700
1180,0.0322415579692,228.148432515,130800
1190,0.0317891054726,230.088508866,131900
1200,0.0321658118779,232.017587395,133000
1210,0.0314793800223,233.992799997,134100
1220,0.0316349227875,235.983227359,135200
1230,0.032343550826,237.946530005,136300
1240,0.0317657620517,239.90373602,137400
1250,0.0325990969902,241.896929169,138500
1260,0.0318066955644,243.853303943,139600
1270,0.0322466925886,245.814800446,140700
1280,0.0319909286809,247.788600645,141800
1290,0.0316662394434,249.783628417,142900
1300,0.0318084063292,251.819048278,144000
1310,0.032343550826,253.80851914,145100
1320,0.032260751785,255.70508501,146200
1330,0.0318517862507,257.566711195,147300
1340,0.0318022255799,259.499328329,148400
1350,0.0322561323711,261.535380429,149500
1360,0.0315114915997,263.800619066,150600
1370,0.0316396371972,265.731922218,151700
1380,0.0317916748857,267.579154754,152800
1390,0.0322039938209,269.433276792,153900
1400,0.031430441961,271.33985518,155000
1410,0.0316070115991,273.199097672,156100
1420,0.0322859145319,275.166732171,157200
1430,0.0314610172019,277.175595731,158300
1440,0.0316559032704,279.137021592,159400
1450,0.0316225834143,281.111829093,160500
1460,0.0325725446562,283.04610759,161600
1470,0.0315582016461,284.94330956,162700
1480,0.0315666675773,286.885128346,163800
1490,0.0320498962916,288.927236861,164900
1500,0.0315330360411,291.031958268,166000
1510,0.0324197455027,292.968978156,167100
1520,0.031796594745,294.886388397,168200
1530,0.031913720739,296.750596419,169300
1540,0.0320208320512,298.673111778,170400
1550,0.0317652013122,300.596620001,171500
1560,0.0318620928,302.531350532,172600
1570,0.0323332265955,304.451318507,173700
1580,0.0315144644701,306.366920366,174800
1590,0.031909975622,308.363988022,175900
1600,0.0316258715411,310.272510588,177000
1610,0.0316769504784,312.205135783,178100
1620,0.0320231266508,314.269435691,179200
1630,0.0319401812155,316.144458479,180300
1640,0.0320725545911,318.180690622,181400
1650,0.0319500195754,320.098315238,182500
1660,0.0315205587268,322.015285886,183600
1670,0.0316989771415,323.969658217,184700
1680,0.0314699939655,325.873783905,185800
1690,0.0318496441128,327.730592636,186900
1700,0.0318736350045,329.566347817,188000
