iterations,fitness,time,fevals
0,23.0,0.091646414,1000
10,24.0,0.192516667,2100
20,34.0,0.278074707,3200
30,37.0,0.35503615,4300
40,36.0,0.437573176,5400
50,37.0,0.513193468,6500
60,38.0,0.588737512,7600
70,40.0,0.665619491,8700
80,41.0,0.749659046,9800
90,52.0,0.829235176,10900
100,50.0,0.911573792,12000
110,51.0,0.980863258,13100
120,47.0,1.051036551,14200
130,48.0,1.133766805,15300
140,48.0,1.206582481,16400
150,52.0,1.28568698,17500
160,50.0,1.358067244,18600
170,53.0,1.459694919,19700
180,53.0,1.529270833,20800
190,55.0,1.611328316,21900
200,53.0,1.699189438,23000
210,54.0,1.77872569,24100
220,54.0,1.863083324,25200
230,54.0,1.93373144,26300
240,54.0,2.001020629,27400
250,54.0,2.069809811,28500
260,54.0,2.151155263,29600
270,53.0,2.230235408,30700
280,53.0,2.298317051,31800
290,54.0,2.37044042,32900
300,53.0,2.435767497,34000
310,54.0,2.50290404,35100
320,54.0,2.564418729,36200
330,53.0,2.637089146,37300
340,53.0,2.717475705,38400
350,57.0,2.796580659,39500
360,53.0,2.869838293,40600
370,56.0,2.93860203,41700
380,53.0,3.003631528,42800
390,53.0,3.066629832,43900
400,53.0,3.144505994,45000
410,54.0,3.23423125,46100
420,53.0,3.307486551,47200
430,54.0,3.387103896,48300
440,54.0,3.45122228,49400
450,54.0,3.520836828,50500
460,55.0,3.599112095,51600
470,55.0,3.673151699,52700
480,56.0,3.770300453,53800
490,54.0,3.863264079,54900
500,54.0,3.957016393,56000
510,54.0,4.037377508,57100
520,55.0,4.12771508,58200
530,54.0,4.215018025,59300
540,54.0,4.310595961,60400
550,53.0,4.397814098,61500
560,54.0,4.480812119,62600
570,55.0,4.573334849,63700
580,55.0,4.659814224,64800
590,55.0,4.748822956,65900
600,54.0,4.840082061,67000
610,54.0,4.937991877,68100
620,55.0,5.029677777,69200
630,55.0,5.125349942,70300
640,55.0,5.219060267,71400
650,54.0,5.311530769,72500
660,54.0,5.413672256,73600
670,58.0,5.503267953,74700
680,54.0,5.605650356,75800
690,56.0,5.709879479,76900
700,58.0,5.805857623,78000
710,54.0,5.896083964,79100
720,54.0,5.985450181,80200
730,58.0,6.096015068,81300
740,59.0,6.195797035,82400
750,58.0,6.284246786,83500
760,57.0,6.379214398,84600
770,63.0,6.467647478,85700
780,55.0,6.563934049,86800
790,54.0,6.649002039,87900
800,54.0,6.737826275,89000
810,57.0,6.841303661,90100
820,55.0,6.93719592,91200
830,57.0,7.022039939,92300
840,55.0,7.110547051,93400
850,57.0,7.199075057,94500
860,57.0,7.294939414,95600
870,59.0,7.377355052,96700
880,57.0,7.462928184,97800
890,59.0,7.548350416,98900
900,59.0,7.632232543,100000
910,59.0,7.713811082,101100
920,57.0,7.798119485,102200
930,57.0,7.884173678,103300
