iterations,fitness,time,fevals
0,20.0,0.000676574,442
10,27.0,0.001225111,773
20,24.0,0.001824064,1118
30,24.0,0.002372611,1454
40,22.0,0.002925404,1796
50,24.0,0.003457398,2119
60,24.0,0.003997915,2452
70,25.0,0.004472401,2792
80,23.0,0.004898001,3126
90,23.0,0.005309187,3462
100,24.0,0.00572695,3800
110,26.0,0.006143225,4130
120,26.0,0.00657639899999,4464
130,29.0,0.00698634799999,4794
140,29.0,0.007504028,5122
150,29.0,0.007995349,5458
160,29.0,0.008434197,5785
170,28.0,0.00882941,6122
180,30.0,0.00921968,6464
190,30.0,0.00961653,6800
200,30.0,0.01001508,7133
210,29.0,0.010406483,7466
220,30.0,0.010792515,7812
230,30.0,0.01124662,8138
240,31.0,0.011751148,8471
250,30.0,0.012240424,8805
260,30.0,0.012722321,9124
270,31.0,0.013113528,9453
280,31.0,0.013505806,9791
290,33.0,0.013916639,10136
300,32.0,0.014371506,10474
310,32.0,0.01476896,10796
320,33.0,0.015172553,11119
330,34.0,0.01556981,11455
340,33.0,0.015959369,11780
350,35.0,0.016345761,12117
360,35.0,0.016736006,12450
370,34.0,0.017139477,12785
380,35.0,0.0175346,13114
390,34.0,0.017915616,13448
400,35.0,0.018308931,13783
410,35.0,0.018715715,14123
420,37.0,0.0191874,14451
430,37.0,0.019660718,14784
440,37.0,0.020131259,15119
450,35.0,0.020585469,15457
460,36.0,0.021068461,15792
470,36.0,0.02148391,16129
480,35.0,0.021940037,16473
490,35.0,0.022411473,16809
500,35.0,0.023363238,17141
510,36.0,0.023863049,17473
520,35.0,0.024266554,17797
530,36.0,0.024663129,18116
540,37.0,0.025055562,18449
550,40.0,0.025465057,18788
560,40.0,0.025853641,19120
570,41.0,0.026236916,19449
580,41.0,0.0266757,19782
590,41.0,0.027176723,20107
600,41.0,0.02768009,20445
610,41.0,0.028205327,20781
620,42.0,0.028689904,21115
630,41.0,0.029195981,21449
640,41.0,0.02958582,21784
650,42.0,0.029944739,22117
660,42.0,0.030318574,22457
670,41.0,0.030748507,22791
680,41.0,0.031211305,23114
690,42.0,0.031580106,23442
700,42.0,0.031948258,23780
710,44.0,0.03233103,24111
720,44.0,0.032713136,24444
730,43.0,0.03309213,24772
740,44.0,0.033480841,25102
750,45.0,0.033862777,25427
760,44.0,0.034259111,25752
770,46.0,0.034649702,26076
780,44.0,0.0350986,26409
790,44.0,0.035570533,26751
800,44.0,0.036020466,27074
810,44.0,0.036469202,27406
820,43.0,0.036984975,27734
830,43.0,0.037526771,28078
840,44.0,0.038047929,28419
850,45.0,0.038426996,28765
860,47.0,0.038878705,29096
870,45.0,0.039256385,29440
880,45.0,0.039705371,29776
890,44.0,0.040103089,30109
900,45.0,0.040492105,30441
910,46.0,0.040923417,30774
920,46.0,0.041336983,31110
930,45.0,0.041721226,31451
940,46.0,0.042161197,31791
950,46.0,0.042625704,32125
960,46.0,0.043006648,32454
970,46.0,0.043373595,32784
980,48.0,0.043764537,33121
990,50.0,0.044145906,33456
1000,48.0,0.044529167,33790
1010,47.0,0.04491072,34123
1020,49.0,0.04528654,34456
1030,47.0,0.045655922,34788
1040,47.0,0.046043769,35117
1050,47.0,0.046409338,35449
1060,47.0,0.046791662,35792
1070,48.0,0.047165555,36115
1080,48.0,0.047548931,36442
1090,48.0,0.048015197,36767
1100,47.0,0.048503949,37096
1110,48.0,0.049021032,37432
1120,49.0,0.049435809,37763
1130,47.0,0.04990751,38104
1140,48.0,0.05028963,38434
1150,48.0,0.050723126,38768
1160,49.0,0.051103165,39107
1170,51.0,0.051479537,39440
1180,49.0,0.051858808,39772
1190,49.0,0.05223695,40109
1200,49.0,0.052610222,40438
1210,49.0,0.052993535,40780
1220,49.0,0.053387476,41117
1230,49.0,0.053867239,41454
1240,49.0,0.05438187,41788
1250,49.0,0.054850041,42121
1260,49.0,0.055227271,42455
1270,49.0,0.055772796,42798
1280,50.0,0.056301579,43127
1290,50.0,0.056852384,43456
1300,50.0,0.05735442,43792
1310,50.0,0.057837712,44131
1320,49.0,0.058322793,44455
1330,49.0,0.058723459,44795
1340,50.0,0.059116495,45131
1350,50.0,0.059902634,45449
1360,51.0,0.060403439,45787
1370,55.0,0.060897794,46122
1380,51.0,0.061379782,46456
1390,55.0,0.061777965,46793
1400,54.0,0.062265055,47135
1410,55.0,0.062753505,47469
1420,55.0,0.06321054,47806
1430,55.0,0.063645483,48140
1440,54.0,0.064111048,48465
1450,54.0,0.064572401,48804
1460,55.0,0.064939999,49139
1470,55.0,0.065307481,49467
1480,55.0,0.065674377,49800
1490,56.0,0.066050287,50129
1500,55.0,0.066417737,50465
1510,56.0,0.066857395,50802
1520,56.0,0.067326597,51147
1530,58.0,0.067777133,51480
1540,58.0,0.068240936,51812
1550,60.0,0.068840193,52160
1560,63.0,0.069312443,52499
1570,59.0,0.069698063,52833
1580,60.0,0.070131481,53171
1590,62.0,0.070641512,53511
1600,65.0,0.071144779,53850
1610,60.0,0.07153034,54177
1620,60.0,0.071908053,54503
1630,61.0,0.07240896,54834
1640,60.0,0.072911335,55173
1650,61.0,0.07341402,55504
1660,61.0,0.073922135,55837
1670,61.0,0.074450241,56168
1680,60.0,0.074856499,56507
1690,63.0,0.075349242,56848
1700,61.0,0.075848954,57182
1710,60.0,0.076270601,57519
1720,61.0,0.076803729,57862
1730,61.0,0.07718893,58190
1740,61.0,0.077669278,58530
1750,61.0,0.078128642,58871
1760,61.0,0.078516918,59210
1770,60.0,0.078900239,59547
1780,60.0,0.079294432,59889
1790,61.0,0.079806902,60227
1800,61.0,0.080327451,60556
1810,60.0,0.080794645,60883
1820,60.0,0.081266935,61209
