iterations,fitness,time,fevals
0,512.0,8.85420000001e-05,11
10,516.0,0.000180239,21
20,520.0,0.000393136,31
30,522.0,0.000476093,41
40,524.0,0.000566937,51
50,526.0,0.000829318,61
60,526.0,0.000973887,71
70,526.0,0.001040541,81
80,528.0,0.001206605,91
90,530.0,0.001299691,101
100,530.0,0.001356697,111
110,532.0,0.001414975,121
120,534.0,0.001466368,131
130,538.0,0.001664885,141
140,546.0,0.00172619,151
150,550.0,0.001783231,161
160,552.0,0.002664874,171
170,556.0,0.002716944,181
180,556.0,0.002805797,191
190,558.0,0.002946007,201
200,560.0,0.003036541,211
210,562.0,0.00320926,221
220,562.0,0.0032533,231
230,562.0,0.003289263,241
240,568.0,0.003329726,251
250,568.0,0.003368117,261
260,574.0,0.003409521,271
270,578.0,0.003452471,281
280,578.0,0.003500252,291
290,582.0,0.003543057,301
300,584.0,0.003596548,311
310,590.0,0.003640094,321
320,594.0,0.003800928,331
330,594.0,0.00386207,341
340,594.0,0.003912986,351
350,594.0,0.003973381,361
360,594.0,0.004023905,371
370,596.0,0.004070384,381
380,598.0,0.004134846,391
390,598.0,0.004230825,401
400,598.0,0.004282217,411
410,598.0,0.004425034,421
420,600.0,0.004589065,431
430,600.0,0.004713147,441
440,602.0,0.004761177,451
450,602.0,0.004808246,461
460,602.0,0.005260528,471
470,602.0,0.005304576,481
480,602.0,0.005344336,491
490,604.0,0.005383024,501
500,606.0,0.005422636,511
510,606.0,0.005458199,521
520,610.0,0.005494687,531
530,612.0,0.005643187,541
540,612.0,0.005710315,551
550,614.0,0.005878547,561
560,614.0,0.006010267,571
570,614.0,0.006095522,581
580,614.0,0.006210738,591
590,616.0,0.006326302,601
600,616.0,0.006562807,611
610,618.0,0.006699056,621
620,620.0,0.007218417,631
630,620.0,0.007358463,641
640,624.0,0.007445911,651
650,624.0,0.00750459,661
660,624.0,0.007553804,671
670,626.0,0.007601299,681
680,626.0,0.007650713,691
690,626.0,0.007691713,701
700,628.0,0.007737041,711
710,628.0,0.007787818,721
720,628.0,0.007969545,731
730,630.0,0.008088904,741
740,632.0,0.008218522,751
750,632.0,0.008350634,761
760,632.0,0.008419253,771
770,632.0,0.008484982,781
780,634.0,0.008547821,791
790,634.0,0.008640939,801
800,634.0,0.008851313,811
810,634.0,0.008980005,821
820,638.0,0.009108813,831
830,640.0,0.009157994,841
840,642.0,0.009201397,851
850,642.0,0.009332179,861
860,644.0,0.009381351,871
870,644.0,0.009443662,881
880,646.0,0.009589625,891
890,650.0,0.009779696,901
900,650.0,0.00991377,911
910,652.0,0.009952715,921
920,652.0,0.00999001,931
930,652.0,0.010039254,941
940,654.0,0.010089893,951
950,654.0,0.010129236,961
960,654.0,0.010510394,971
970,658.0,0.010593083,981
980,658.0,0.010658371,991
990,658.0,0.010707406,1001
1000,658.0,0.010761182,1011
1010,660.0,0.010805573,1021
1020,660.0,0.010849925,1031
1030,662.0,0.010894661,1041
1040,662.0,0.010939265,1051
1050,664.0,0.010987192,1061
1060,664.0,0.012260822,1071
1070,664.0,0.01240807,1081
1080,666.0,0.012450258,1091
1090,666.0,0.012488184,1101
1100,666.0,0.012526709,1111
1110,666.0,0.012564719,1121
1120,666.0,0.012603615,1131
1130,668.0,0.012644682,1141
1140,668.0,0.012684703,1151
1150,668.0,0.012944359,1161
1160,668.0,0.013101035,1171
1170,668.0,0.013151735,1181
1180,668.0,0.014891881,1191
1190,670.0,0.014943317,1201
1200,670.0,0.014979817,1211
1210,670.0,0.015032089,1221
1220,670.0,0.015206652,1231
1230,670.0,0.015321887,1241
1240,670.0,0.015542944,1251
1250,670.0,0.015696462,1261
1260,670.0,0.015742448,1271
1270,670.0,0.015780049,1281
1280,674.0,0.015815958,1291
1290,674.0,0.015862339,1301
1300,674.0,0.016201815,1311
1310,674.0,0.016257646,1321
1320,674.0,0.016589413,1331
1330,676.0,0.016663187,1341
1340,676.0,0.016844159,1351
1350,680.0,0.016884635,1361
1360,680.0,0.016920228,1371
1370,682.0,0.016954474,1381
1380,682.0,0.01698961,1391
1390,684.0,0.017093389,1401
1400,686.0,0.017137324,1411
1410,686.0,0.017178576,1421
1420,686.0,0.017223591,1431
1430,688.0,0.01726074,1441
1440,688.0,0.017410832,1451
1450,688.0,0.017610143,1461
1460,688.0,0.017887815,1471
1470,690.0,0.017989609,1481
1480,692.0,0.018075081,1491
1490,696.0,0.018743874,1501
1500,698.0,0.01904397,1511
1510,698.0,0.019273739,1521
1520,698.0,0.019555612,1531
1530,702.0,0.019652959,1541
1540,704.0,0.019773899,1551
1550,704.0,0.019827858,1561
1560,704.0,0.019874363,1571
1570,704.0,0.019913519,1581
1580,704.0,0.019951615,1591
1590,704.0,0.019986057,1601
1600,704.0,0.02001992,1611
1610,704.0,0.020055224,1621
1620,706.0,0.02008876,1631
1630,712.0,0.020127864,1641
1640,712.0,0.020161943,1651
1650,712.0,0.020199138,1661
1660,712.0,0.020233819,1671
1670,712.0,0.020272851,1681
1680,712.0,0.020309994,1691
1690,712.0,0.020388156,1701
1700,712.0,0.020440391,1711
1710,712.0,0.020513719,1721
1720,714.0,0.020576687,1731
1730,714.0,0.020702348,1741
1740,714.0,0.020863841,1751
1750,714.0,0.020908396,1761
1760,714.0,0.02094285,1771
1770,716.0,0.020976681,1781
1780,716.0,0.021010619,1791
1790,716.0,0.021048277,1801
1800,716.0,0.021132376,1811
1810,716.0,0.021222228,1821
1820,716.0,0.021261727,1831
1830,716.0,0.02129932,1841
1840,718.0,0.021335189,1851
1850,718.0,0.021369822,1861
1860,718.0,0.021411387,1871
1870,718.0,0.021649897,1881
1880,718.0,0.021785484,1891
1890,718.0,0.021879137,1901
1900,718.0,0.021989775,1911
1910,718.0,0.022029941,1921
1920,718.0,0.022074199,1931
1930,718.0,0.022114853,1941
1940,718.0,0.022174559,1951
1950,718.0,0.022268302,1961
1960,718.0,0.022310388,1971
1970,720.0,0.022413471,1981
1980,722.0,0.02253367,1991
1990,722.0,0.022574257,2001
2000,722.0,0.022617144,2011
2010,722.0,0.022668217,2021
2020,724.0,0.022706445,2031
2030,724.0,0.022750858,2041
2040,724.0,0.022867778,2051
2050,724.0,0.025821077,2061
2060,724.0,0.026129724,2071
2070,724.0,0.026174003,2081
2080,726.0,0.026216246,2091
2090,726.0,0.0262577,2101
2100,726.0,0.026302218,2111
2110,726.0,0.026340779,2121
2120,728.0,0.026373654,2131
2130,728.0,0.026406364,2141
2140,730.0,0.027091952,2151
2150,730.0,0.027334073,2161
2160,732.0,0.027539381,2171
2170,732.0,0.027592047,2181
2180,732.0,0.027631034,2191
2190,734.0,0.027667882,2201
2200,734.0,0.027715316,2211
2210,734.0,0.027758096,2221
2220,734.0,0.027797514,2231
2230,734.0,0.027832039,2241
2240,734.0,0.028479845,2251
2250,734.0,0.028625759,2261
2260,736.0,0.028661377,2271
2270,738.0,0.028760487,2281
2280,738.0,0.028895846,2291
2290,738.0,0.02906308,2301
2300,738.0,0.02910955,2311
2310,740.0,0.029151358,2321
2320,740.0,0.029359471,2331
2330,740.0,0.029397549,2341
2340,740.0,0.029429181,2351
2350,740.0,0.029461661,2361
2360,740.0,0.030261318,2371
2370,740.0,0.030334863,2381
2380,742.0,0.030371274,2391
2390,742.0,0.030559351,2401
2400,742.0,0.030648768,2411
2410,742.0,0.030689072,2421
2420,744.0,0.031341118,2431
2430,744.0,0.031585895,2441
2440,744.0,0.031674184,2451
2450,744.0,0.031939811,2461
2460,744.0,0.032455121,2471
2470,744.0,0.032576562,2481
2480,744.0,0.032615,2491
2490,744.0,0.032712247,2501
2500,746.0,0.032749022,2511
2510,746.0,0.032783341,2521
2520,746.0,0.032815385,2531
2530,746.0,0.032855664,2541
2540,746.0,0.032890736,2551
2550,746.0,0.032929126,2561
2560,746.0,0.033050121,2571
2570,746.0,0.033133996,2581
2580,746.0,0.033215252,2591
2590,746.0,0.03326231,2601
2600,746.0,0.036070906,2611
2610,746.0,0.036118372,2621
2620,748.0,0.036159235,2631
2630,748.0,0.03668112,2641
2640,748.0,0.036719813,2651
2650,748.0,0.036833169,2661
2660,748.0,0.036919658,2671
2670,750.0,0.036958489,2681
2680,750.0,0.037115869,2691
2690,750.0,0.03715615,2701
