iterations,fitness,time,fevals
0,555.0,11.254371558,1000
10,598.0,21.792231787,2100
20,646.0,31.031144385,3200
30,672.0,40.100077371,4300
40,706.0,48.096061763,5400
50,718.0,55.546274314,6500
60,730.0,63.502500301,7600
70,738.0,71.495101052,8700
80,748.0,78.971126232,9800
90,750.0,86.286528104,10900
100,748.0,94.278416693,12000
110,750.0,102.009782895,13100
120,750.0,109.163317785,14200
130,752.0,116.638022612,15300
140,750.0,124.493520293,16400
150,750.0,132.275892193,17500
160,748.0,141.128767629,18600
170,750.0,149.526860036,19700
180,748.0,158.662867428,20800
190,750.0,166.917715883,21900
200,750.0,174.58854784,23000
210,750.0,183.472395367,24100
220,748.0,192.181152437,25200
230,750.0,200.4966621,26300
240,750.0,208.452287724,27400
250,748.0,216.205412878,28500
260,750.0,223.444766562,29600
270,749.0,230.5093622,30700
280,750.0,238.056740066,31800
290,750.0,245.529187188,32900
300,750.0,253.066952369,34000
310,752.0,260.682009631,35100
320,750.0,267.926234824,36200
330,750.0,275.356972072,37300
340,748.0,282.868749972,38400
350,748.0,289.877195233,39500
360,750.0,297.311107965,40600
370,750.0,304.828201473,41700
380,750.0,312.377787044,42800
390,752.0,319.940962804,43900
400,750.0,327.198909316,45000
410,750.0,334.303347642,46100
420,748.0,341.75971779,47200
430,750.0,348.60501971,48300
440,752.0,355.732605855,49400
450,752.0,363.198072978,50500
460,750.0,370.598953206,51600
470,750.0,377.873115998,52700
480,748.0,385.133427588,53800
490,752.0,392.127934151,54900
500,750.0,400.171360999,56000
510,748.0,406.769113785,57100
520,748.0,412.985969602,58200
530,750.0,419.91024143,59300
540,752.0,426.423270724,60400
550,748.0,432.895803302,61500
560,752.0,439.418994098,62600
570,754.0,445.94184083,63700
580,752.0,452.352826534,64800
590,752.0,459.126310387,65900
600,752.0,465.710484584,67000
610,752.0,471.786696189,68100
620,752.0,478.233272233,69200
630,752.0,484.961533901,70300
640,752.0,491.507089619,71400
650,752.0,497.868811679,72500
660,750.0,504.363750876,73600
670,752.0,510.565111915,74700
680,752.0,517.118069912,75800
690,750.0,523.723544808,76900
700,756.0,530.057409931,78000
710,752.0,536.594545497,79100
720,752.0,543.227826165,80200
730,752.0,549.74295719,81300
740,752.0,556.666234538,82400
750,754.0,563.478133011,83500
760,751.0,569.852972322,84600
770,754.0,576.298096675,85700
780,750.0,582.727493971,86800
790,750.0,588.993377386,87900
800,752.0,595.357550451,89000
810,752.0,601.894228246,90100
820,752.0,608.139996518,91200
830,754.0,614.935879022,92300
840,750.0,621.659582714,93400
850,752.0,628.58953486,94500
860,756.0,635.251434673,95600
870,756.0,641.896509281,96700
880,756.0,648.13420038,97800
890,758.0,654.511501335,98900
900,758.0,661.022913928,100000
910,756.0,667.235023448,101100
920,754.0,673.934324073,102200
930,758.0,680.306187967,103300
940,754.0,687.046748759,104400
950,756.0,693.372338438,105500
960,754.0,699.755220127,106600
970,756.0,706.555290737,107700
980,754.0,713.468540761,108800
990,754.0,720.357140892,109900
1000,756.0,726.677299616,111000
1010,756.0,733.316023186,112100
1020,754.0,739.687735584,113200
1030,758.0,746.422795048,114300
1040,754.0,752.750405681,115400
1050,756.0,759.476521371,116500
1060,754.0,766.414960784,117600
1070,756.0,773.130831787,118700
1080,754.0,779.792015951,119800
1090,756.0,786.640969731,120900
1100,756.0,793.338545778,122000
1110,754.0,799.917782356,123100
1120,754.0,806.611744614,124200
1130,756.0,813.367709284,125300
1140,756.0,820.228072132,126400
1150,754.0,826.920804675,127500
1160,754.0,833.681088169,128600
1170,756.0,840.348019734,129700
1180,756.0,847.196701487,130800
1190,756.0,853.874536838,131900
1200,758.0,860.305114593,133000
1210,758.0,866.65752361,134100
1220,760.0,873.165218647,135200
1230,758.0,880.105713751,136300
