iterations,fitness,time,fevals
0,514.0,3.5553e-05,11
10,512.0,6.17549999999e-05,21
20,518.0,8.64410000001e-05,31
30,516.0,0.000110701,41
40,516.0,0.0001579,51
50,516.0,0.000186483,61
60,518.0,0.000218337,71
70,522.0,0.000239491,81
80,526.0,0.000261017,91
90,528.0,0.000299459,101
100,526.0,0.000329554,111
110,524.0,0.000359122,121
120,526.0,0.000390509,131
130,520.0,0.000424347,141
140,520.0,0.000455499,151
150,520.0,0.000480074,161
160,518.0,0.000519247,171
170,519.0,0.000553502,181
180,517.0,0.000584785,191
190,521.0,0.000611340000001,201
200,519.0,0.000640896000001,211
210,525.0,0.000783994000001,221
220,523.0,0.000855229000001,231
230,521.0,0.000949035000001,241
240,523.0,0.001020798,251
250,523.0,0.001209082,261
260,523.0,0.001285122,271
270,527.0,0.001418951,281
280,525.0,0.001528496,291
290,519.0,0.00162392,301
300,525.0,0.001709012,311
310,523.0,0.001744867,321
320,523.0,0.001779371,331
330,519.0,0.001811287,341
340,513.0,0.001941439,351
350,515.0,0.002077294,361
360,517.0,0.002173508,371
370,519.0,0.002271004,381
380,519.0,0.00236812,391
390,523.0,0.002453881,401
400,521.0,0.002537144,411
410,519.0,0.002787464,421
420,519.0,0.002832739,431
430,517.0,0.00295933,441
440,521.0,0.003082319,451
450,523.0,0.003360018,461
460,527.0,0.003388812,471
470,529.0,0.003486684,481
480,529.0,0.003522496,491
490,533.0,0.003676999,501
500,535.0,0.003735384,511
510,535.0,0.003777685,521
520,539.0,0.003804601,531
530,539.0,0.003829718,541
540,543.0,0.003859139,551
550,545.0,0.00388518,561
560,545.0,0.003913316,571
570,547.0,0.003946558,581
580,551.0,0.003980268,591
590,551.0,0.004006613,601
600,551.0,0.004033951,611
610,551.0,0.004062773,621
620,551.0,0.004089612,631
630,553.0,0.00411473,641
640,553.0,0.004147994,651
650,553.0,0.004181827,661
660,559.0,0.004208608,671
670,559.0,0.004237137,681
680,561.0,0.004268179,691
690,565.0,0.004296423,701
700,567.0,0.004327593,711
710,567.0,0.004387249,721
720,567.0,0.004419223,731
730,571.0,0.004450141,741
740,575.0,0.00447848,751
750,575.0,0.004507582,761
760,577.0,0.004542459,771
770,579.0,0.004570142,781
780,581.0,0.004594662,791
790,581.0,0.004619565,801
800,581.0,0.004649783,811
810,581.0,0.004738975,821
820,583.0,0.004775262,831
830,583.0,0.00486714,841
840,585.0,0.00490312,851
850,587.0,0.004985712,861
860,589.0,0.005032582,871
870,589.0,0.00507151,881
880,589.0,0.005106654,891
890,593.0,0.005148454,901
900,593.0,0.005188476,911
910,597.0,0.005228825,921
920,597.0,0.005265516,931
930,601.0,0.005300683,941
940,607.0,0.005409966,951
950,607.0,0.005532558,961
960,607.0,0.005632738,971
970,609.0,0.005721143,981
980,613.0,0.005798146,991
990,615.0,0.005894795,1001
1000,615.0,0.005983181,1011
1010,615.0,0.00607406,1021
1020,615.0,0.006975617,1031
1030,615.0,0.007021431,1041
1040,617.0,0.007100964,1051
1050,621.0,0.007139824,1061
1060,623.0,0.007188156,1071
1070,625.0,0.00723052,1081
1080,627.0,0.007271873,1091
1090,627.0,0.007309569,1101
1100,629.0,0.007344987,1111
1110,631.0,0.007378539,1121
1120,633.0,0.007415411,1131
1130,633.0,0.007461289,1141
1140,633.0,0.007497495,1151
1150,635.0,0.007621269,1161
1160,637.0,0.007722973,1171
1170,637.0,0.00775953,1181
1180,637.0,0.00779288,1191
1190,637.0,0.007825619,1201
1200,637.0,0.007858928,1211
1210,639.0,0.007891732,1221
1220,641.0,0.007924127,1231
1230,643.0,0.007956519,1241
1240,643.0,0.007987375,1251
1250,643.0,0.008237743,1261
1260,643.0,0.008316566,1271
1270,647.0,0.008394959,1281
1280,647.0,0.008968066,1291
1290,651.0,0.00932269,1301
1300,651.0,0.009762622,1311
1310,651.0,0.009806049,1321
1320,651.0,0.009840957,1331
1330,653.0,0.009877537,1341
1340,657.0,0.009912256,1351
1350,657.0,0.009943566,1361
1360,657.0,0.009974274,1371
1370,657.0,0.01000907,1381
1380,659.0,0.010042442,1391
1390,659.0,0.010081057,1401
1400,659.0,0.010119043,1411
1410,659.0,0.01015754,1421
1420,661.0,0.010194076,1431
1430,661.0,0.010227591,1441
1440,661.0,0.010265763,1451
1450,663.0,0.010302847,1461
1460,663.0,0.010341218,1471
1470,663.0,0.010378403,1481
1480,663.0,0.01041485,1491
1490,663.0,0.010448016,1501
1500,663.0,0.010481913,1511
1510,663.0,0.010510278,1521
1520,665.0,0.010564202,1531
1530,665.0,0.010612477,1541
1540,665.0,0.010653848,1551
1550,667.0,0.010694149,1561
1560,667.0,0.010737273,1571
1570,667.0,0.010777874,1581
1580,667.0,0.010818356,1591
1590,669.0,0.010858536,1601
1600,669.0,0.010894842,1611
1610,671.0,0.010934259,1621
1620,673.0,0.010973412,1631
1630,673.0,0.011012035,1641
1640,673.0,0.011074791,1651
1650,673.0,0.011153029,1661
1660,675.0,0.011291088,1671
1670,675.0,0.011372815,1681
1680,675.0,0.011924304,1691
1690,675.0,0.012179833,1701
1700,677.0,0.012327568,1711
1710,677.0,0.012557751,1721
1720,677.0,0.01291247,1731
1730,677.0,0.013254168,1741
1740,679.0,0.019260739,1751
1750,679.0,0.019528556,1761
1760,679.0,0.01956094,1771
1770,679.0,0.019615174,1781
1780,679.0,0.019651874,1791
1790,679.0,0.019718453,1801
1800,683.0,0.01975026,1811
1810,685.0,0.019811433,1821
1820,685.0,0.019844706,1831
1830,685.0,0.019945719,1841
1840,687.0,0.020200829,1851
1850,687.0,0.020240549,1861
1860,687.0,0.020276471,1871
1870,689.0,0.020313362,1881
1880,691.0,0.020379587,1891
1890,693.0,0.02041415,1901
1900,693.0,0.020481875,1911
1910,693.0,0.020520353,1921
1920,693.0,0.020589102,1931
1930,693.0,0.020630753,1941
1940,695.0,0.020663512,1951
1950,695.0,0.020698049,1961
1960,697.0,0.020811009,1971
1970,699.0,0.020848135,1981
1980,699.0,0.020884139,1991
1990,701.0,0.020920931,2001
2000,701.0,0.020950457,2011
2010,701.0,0.021134208,2021
2020,701.0,0.021171135,2031
2030,703.0,0.021207794,2041
2040,703.0,0.021316798,2051
2050,703.0,0.021359427,2061
2060,703.0,0.021393744,2071
2070,703.0,0.021429954,2081
2080,703.0,0.021462316,2091
2090,703.0,0.021498432,2101
2100,703.0,0.021536274,2111
2110,703.0,0.021568904,2121
2120,703.0,0.021602556,2131
2130,703.0,0.021632081,2141
2140,703.0,0.021660746,2151
2150,703.0,0.021685383,2161
2160,703.0,0.021711278,2171
2170,705.0,0.021735469,2181
2180,705.0,0.021760588,2191
2190,705.0,0.021789829,2201
2200,705.0,0.021819219,2211
2210,707.0,0.021848597,2221
2220,709.0,0.021876172,2231
2230,711.0,0.021906081,2241
2240,711.0,0.021933364,2251
2250,711.0,0.021961704,2261
2260,711.0,0.022245475,2271
2270,711.0,0.022443662,2281
2280,711.0,0.022480799,2291
2290,711.0,0.022511411,2301
2300,711.0,0.022541208,2311
2310,713.0,0.022571798,2321
2320,713.0,0.022609307,2331
2330,713.0,0.022645584,2341
2340,713.0,0.022684726,2351
2350,715.0,0.022720507,2361
2360,717.0,0.022759712,2371
2370,717.0,0.022795982,2381
2380,717.0,0.022837397,2391
2390,717.0,0.022877021,2401
2400,717.0,0.022909876,2411
2410,717.0,0.022945089,2421
2420,717.0,0.02297922,2431
2430,717.0,0.023011582,2441
2440,717.0,0.023046704,2451
2450,717.0,0.023084884,2461
2460,721.0,0.023116978,2471
2470,721.0,0.023148367,2481
2480,723.0,0.023182545,2491
2490,725.0,0.023216779,2501
2500,725.0,0.05056447,2511
2510,725.0,0.050632728,2521
2520,725.0,0.050667032,2531
2530,727.0,0.050702156,2541
2540,727.0,0.050770925,2551
2550,727.0,0.050795919,2561
2560,727.0,0.050828659,2571
2570,727.0,0.05085596,2581
2580,727.0,0.050919115,2591
2590,729.0,0.050948203,2601
2600,729.0,0.050975301,2611
2610,731.0,0.051102656,2621
2620,731.0,0.051130389,2631
2630,731.0,0.051157712,2641
2640,733.0,0.051185534,2651
2650,735.0,0.05121218,2661
2660,735.0,0.051239943,2671
2670,735.0,0.051268188,2681
2680,735.0,0.0512976,2691
2690,735.0,0.051321214,2701
2700,735.0,0.051346107,2711
2710,735.0,0.051379695,2721
2720,737.0,0.051408071,2731
2730,737.0,0.051438445,2741
2740,739.0,0.051544204,2751
2750,739.0,0.051685969,2761
2760,739.0,0.051713321,2771
2770,739.0,0.051739331,2781
2780,739.0,0.051764,2791
2790,739.0,0.051795962,2801
2800,739.0,0.051824164,2811
2810,741.0,0.051852138,2821
2820,743.0,0.051877802,2831
2830,743.0,0.051905263,2841
2840,743.0,0.051932476,2851
2850,743.0,0.051959086,2861
2860,743.0,0.051985255,2871
2870,745.0,0.052012548,2881
2880,745.0,0.052074626,2891
2890,747.0,0.052103312,2901
2900,747.0,0.052135336,2911
2910,747.0,0.052163237,2921
2920,747.0,0.05218974,2931
2930,749.0,0.052217036,2941
2940,749.0,0.05224519,2951
2950,749.0,0.052273787,2961
2960,751.0,0.05230966,2971
2970,751.0,0.052355436,2981
2980,751.0,0.052383942,2991
2990,753.0,0.052413348,3001
3000,753.0,0.052444144,3011
