iterations,fitness,time,fevals
0,470.0,4.04879999998e-05,11
10,470.0,7.3725e-05,21
20,472.0,0.000107359,31
30,478.0,0.000135692,41
40,480.0,0.000163687,51
50,484.0,0.000193305,61
60,488.0,0.000221406,71
70,488.0,0.00024907,81
80,490.0,0.000275929,91
90,492.0,0.000303379,101
100,498.0,0.000329979,111
110,506.0,0.000370273,121
120,508.0,0.000410503,131
130,512.0,0.000448458,141
140,512.0,0.000484932,151
150,514.0,0.000522481999999,161
160,516.0,0.000551960999999,171
170,520.0,0.000586627999999,181
180,522.0,0.000622570999999,191
190,522.0,0.000762635999999,201
200,526.0,0.000802188999999,211
210,528.0,0.000830160999999,221
220,532.0,0.000859746999999,231
230,538.0,0.000888672999999,241
240,540.0,0.000913830999998,251
250,542.0,0.000954600999998,261
260,542.0,0.000984690999998,271
270,542.0,0.001013887,281
280,542.0,0.001044208,291
290,544.0,0.001073752,301
300,548.0,0.001102583,311
310,552.0,0.001151341,321
320,559.0,0.001181882,331
330,559.0,0.00120947,341
340,559.0,0.001383725,351
350,561.0,0.001424646,361
360,563.0,0.001462322,371
370,563.0,0.00149883,381
380,569.0,0.001536628,391
390,569.0,0.001575253,401
400,569.0,0.00160875,411
410,573.0,0.001643474,421
420,575.0,0.001679821,431
430,577.0,0.001710325,441
440,577.0,0.001736411,451
450,579.0,0.001761771,461
460,581.0,0.001788391,471
470,581.0,0.001821617,481
480,585.0,0.001848718,491
490,587.0,0.001874926,501
500,587.0,0.00190381,511
510,589.0,0.001930953,521
520,589.0,0.00195931,531
530,591.0,0.001983783,541
540,593.0,0.002007495,551
550,595.0,0.002030853,561
560,597.0,0.002054972,571
570,597.0,0.002081219,581
580,599.0,0.002110835,591
590,601.0,0.00213792,601
600,601.0,0.002166186,611
610,601.0,0.002192506,621
620,601.0,0.002219084,631
630,605.0,0.00227159,641
640,605.0,0.00230659,651
650,607.0,0.002345067,661
660,609.0,0.002409359,671
670,613.0,0.002516977,681
680,613.0,0.002577954,691
690,615.0,0.002630006,701
700,623.0,0.002724594,711
710,623.0,0.002761474,721
720,625.0,0.002837432,731
730,625.0,0.002872428,741
740,625.0,0.002908056,751
750,627.0,0.002943336,761
760,627.0,0.00298834,771
770,631.0,0.00303103,781
780,633.0,0.0030682,791
790,633.0,0.003106929,801
800,633.0,0.003143409,811
810,633.0,0.003180813,821
820,633.0,0.00322482,831
830,637.0,0.003266737,841
840,637.0,0.003306608,851
850,637.0,0.003346704,861
860,643.0,0.003381184,871
870,643.0,0.003418139,881
880,645.0,0.0034551,891
890,645.0,0.003494717,901
900,645.0,0.00353153,911
910,649.0,0.003565675,921
920,649.0,0.003602632,931
930,651.0,0.00363601,941
940,651.0,0.003697707,951
950,651.0,0.003732838,961
960,651.0,0.003770764,971
970,651.0,0.003806233,981
980,651.0,0.003840833,991
990,651.0,0.003876878,1001
1000,651.0,0.003912167,1011
1010,651.0,0.00394818,1021
1020,653.0,0.003981948,1031
1030,653.0,0.004018602,1041
1040,655.0,0.004056436,1051
1050,655.0,0.004107946,1061
1060,657.0,0.00414476,1071
1070,657.0,0.004181085,1081
1080,657.0,0.004216968,1091
1090,657.0,0.004250938,1101
1100,657.0,0.00429765,1111
1110,657.0,0.004337582,1121
1120,661.0,0.004651166,1131
1130,665.0,0.004768959,1141
