iterations,fitness,time,fevals
0,21.0,0.000941293,737
10,19.0,0.001952995,1371
20,21.0,0.002712523,1985
30,24.0,0.00346855,2606
40,24.0,0.004097197,3244
50,29.0,0.004731451,3876
60,27.0,0.005446611,4511
70,33.0,0.006161717,5165
80,34.0,0.006789651,5802
90,34.0,0.007409807,6445
100,35.0,0.007958459,7071
110,35.0,0.008537023,7706
120,36.0,0.009115012,8338
130,36.0,0.009691714,8963
140,37.0,0.010252168,9595
150,37.0,0.010789248,10234
160,38.0,0.011333961,10858
170,38.0,0.011892824,11487
180,37.0,0.012449288,12109
190,38.0,0.013066871,12744
200,39.0,0.013644469,13370
210,38.0,0.01471655,13999
220,39.0,0.015465833,14632
230,39.0,0.016120406,15262
240,39.0,0.016801842,15906
250,39.0,0.017440507,16551
260,39.0,0.017993739,17200
270,39.0,0.018506368,17835
280,39.0,0.019021008,18451
290,39.0,0.019540972,19077
300,40.0,0.020106079,19711
310,41.0,0.020768405,20344
320,41.0,0.02131012,20972
330,41.0,0.02181295,21588
340,42.0,0.022341911,22213
350,41.0,0.02292394,22838
360,41.0,0.02347206,23476
370,41.0,0.024015964,24088
380,40.0,0.024592899,24718
390,41.0,0.025180016,25346
400,41.0,0.025741393,25979
410,41.0,0.026365522,26604
420,41.0,0.026975561,27237
430,42.0,0.028144479,27854
440,42.0,0.028758869,28496
450,42.0,0.029360089,29126
460,44.0,0.029935206,29752
470,42.0,0.030483452,30387
480,42.0,0.031028964,31032
490,43.0,0.031615296,31652
500,44.0,0.032122559,32277
510,44.0,0.032661425,32909
520,44.0,0.033189135,33542
530,45.0,0.033726633,34165
540,44.0,0.034327878,34791
550,44.0,0.034857172,35424
560,44.0,0.035430418,36052
570,46.0,0.03608112,36687
580,46.0,0.036654235,37319
590,46.0,0.037194982,37937
600,46.0,0.037703282,38552
610,46.0,0.038261278,39185
620,46.0,0.03881747,39831
630,46.0,0.039451762,40471
640,46.0,0.040110148,41088
650,47.0,0.0415675,41706
660,46.0,0.042303049,42338
670,47.0,0.043000624,42958
680,47.0,0.043587801,43589
690,47.0,0.044141511,44201
700,47.0,0.04488966,44824
710,47.0,0.045637687,45454
720,46.0,0.046197829,46088
730,46.0,0.046768753,46713
740,46.0,0.047305153,47356
750,46.0,0.047806959,47999
760,47.0,0.048431862,48633
770,45.0,0.048953546,49275
780,46.0,0.049490845,49910
790,46.0,0.049978684,50530
800,46.0,0.050481233,51155
810,46.0,0.051021862,51778
820,47.0,0.051540921,52410
830,46.0,0.052146555,53046
840,46.0,0.052735149,53669
850,47.0,0.053709736,54313
860,47.0,0.054398976,54946
870,47.0,0.055081666,55567
880,47.0,0.055685979,56193
890,48.0,0.056276654,56828
900,48.0,0.056987182,57466
910,48.0,0.057503349,58098
920,49.0,0.058050334,58736
930,49.0,0.05871908,59367
940,49.0,0.05939411,60005
950,49.0,0.0599133,60641
960,52.0,0.060717143,61274
970,52.0,0.061408027,61888
980,52.0,0.061960495,62524
990,52.0,0.062611783,63152
1000,52.0,0.063377525,63775
1010,53.0,0.064120821,64411
1020,52.0,0.064655497,65047
1030,53.0,0.065188235,65675
1040,55.0,0.065794421,66308
1050,53.0,0.066777958,66942
1060,56.0,0.067517275,67571
1070,61.0,0.068206426,68198
1080,61.0,0.068825985,68829
1090,59.0,0.069693782,69444
1100,59.0,0.070354094,70072
1110,59.0,0.07097363,70683
1120,61.0,0.07163197,71321
1130,59.0,0.072375404,71959
1140,57.0,0.072974356,72585
1150,57.0,0.073825641,73200
1160,59.0,0.074431465,73820
1170,58.0,0.074991544,74450
1180,58.0,0.075564918,75084
1190,57.0,0.07609069,75721
1200,59.0,0.076622419,76340
1210,62.0,0.077134212,76975
1220,62.0,0.077725338,77609
1230,62.0,0.078289569,78241
1240,63.0,0.078862191,78878
1250,65.0,0.079945529,79509
1260,66.0,0.080545221,80141
1270,65.0,0.081147536,80773
1280,68.0,0.081672733,81397
1290,67.0,0.082171114,82018
1300,69.0,0.082765523,82656
1310,69.0,0.083271041,83294
1320,67.0,0.083788732,83916
1330,66.0,0.084303443,84540
1340,66.0,0.084825183,85174
1350,66.0,0.085345606,85801
1360,66.0,0.085845434,86444
1370,67.0,0.086355491,87078
1380,67.0,0.086870044,87692
1390,68.0,0.087454262,88315
1400,68.0,0.088006929,88936
1410,68.0,0.088542223,89569
1420,68.0,0.089032338,90192
1430,67.0,0.089542127,90826
1440,67.0,0.09005994,91461
1450,68.0,0.090586629,92100
1460,69.0,0.091079671,92732
1470,70.0,0.091628204,93352
1480,71.0,0.09213733,93988
1490,69.0,0.092686773,94613
1500,70.0,0.093177709,95235
1510,70.0,0.09378789,95868
1520,69.0,0.094513276,96497
1530,70.0,0.095033838,97122
1540,70.0,0.095544291,97760
1550,71.0,0.096036158,98384
1560,71.0,0.096568007,99013
1570,71.0,0.097090934,99640
1580,71.0,0.097596514,100275
1590,72.0,0.098152699,100900
1600,72.0,0.098750105,101524
1610,71.0,0.099291035,102146
1620,71.0,0.09980351,102770
1630,72.0,0.100281898,103394
1640,72.0,0.100774855,104034
1650,71.0,0.101266241,104673
1660,71.0,0.101868312,105306
1670,71.0,0.102462034,105932
1680,71.0,0.102954987,106568
1690,71.0,0.103447064,107197
1700,71.0,0.103949988,107825
1710,70.0,0.104615716,108458
1720,71.0,0.105246373,109090
1730,70.0,0.105842061,109732
1740,70.0,0.106377606,110387
1750,69.0,0.106858704,111024
1760,70.0,0.107336758,111657
1770,69.0,0.107815714,112284
1780,70.0,0.108284567,112905
1790,70.0,0.108854835,113540
1800,71.0,0.1093354,114170
1810,70.0,0.109825032,114794
1820,70.0,0.110442609,115416
1830,71.0,0.110960087,116039
1840,70.0,0.111442663,116669
1850,70.0,0.111931428,117297
1860,70.0,0.11242114,117921
1870,71.0,0.112920841,118550
1880,72.0,0.113403188,119181
1890,71.0,0.11388419,119800
1900,72.0,0.114372549,120420
1910,70.0,0.114902327,121045
1920,70.0,0.115393849,121678
1930,70.0,0.115896339,122317
1940,70.0,0.116363726,122950
1950,70.0,0.116857607,123592
1960,71.0,0.117349519,124230
1970,71.0,0.117996559,124855
1980,71.0,0.118475491,125477
1990,72.0,0.119034634,126090
2000,71.0,0.119649562,126723
2010,71.0,0.120166248,127360
2020,71.0,0.120666011,127995
2030,72.0,0.121166707,128629
2040,71.0,0.121702699,129259
2050,71.0,0.122173451,129886
2060,71.0,0.122649852,130506
2070,71.0,0.123252003,131141
2080,71.0,0.124015642,131774
2090,70.0,0.124573602,132408
2100,71.0,0.125076689,133035
2110,70.0,0.125562493,133666
2120,70.0,0.126035099,134298
2130,71.0,0.126710867,134948
2140,70.0,0.127340807,135584
2150,70.0,0.127835195,136205
2160,70.0,0.128324719,136817
2170,71.0,0.128821697,137465
