iterations,fitness,time,fevals
0,23.0,0.000590578000001,552
10,25.0,0.001067791,1020
20,25.0,0.001518925,1467
30,26.0,0.001977858,1909
40,26.0,0.00241153,2356
50,27.0,0.002876601,2811
60,26.0,0.003335035,3282
70,26.0,0.003801418,3737
80,26.0,0.004267126,4186
90,27.0,0.004717383,4648
100,27.0,0.005175842,5092
110,28.0,0.005635529,5541
120,29.0,0.006101852,5993
130,29.0,0.00657568,6437
140,28.0,0.007001224,6876
150,28.0,0.00743388199999,7324
160,28.0,0.00788596,7769
170,28.0,0.008343409,8226
180,29.0,0.008790693,8667
190,29.0,0.00942763,9114
200,29.0,0.010704252,9575
210,29.0,0.011380751,10033
220,31.0,0.01183055,10482
230,32.0,0.012317599,10948
240,32.0,0.012763233,11402
250,32.0,0.013570056,11863
260,32.0,0.014024874,12330
270,32.0,0.014477786,12788
280,33.0,0.014921526,13238
290,33.0,0.015366092,13683
300,33.0,0.015795618,14140
310,32.0,0.016216883,14589
320,35.0,0.016682523,15028
330,35.0,0.017124464,15477
340,35.0,0.017585286,15926
350,35.0,0.018270065,16390
360,35.0,0.018731681,16850
370,34.0,0.019300571,17300
380,35.0,0.019772127,17765
390,34.0,0.020246759,18225
400,35.0,0.020767255,18681
410,34.0,0.021383531,19136
420,34.0,0.022112162,19596
430,34.0,0.022675271,20050
440,33.0,0.023148104,20506
450,34.0,0.023599826,20953
460,35.0,0.024055509,21412
470,36.0,0.024510916,21873
480,37.0,0.024945349,22325
490,37.0,0.025393368,22791
500,37.0,0.02583765,23248
510,37.0,0.026283085,23702
520,40.0,0.026727402,24154
530,42.0,0.027195226,24628
540,42.0,0.027662055,25081
550,41.0,0.028144814,25551
560,41.0,0.028630967,25994
570,39.0,0.029102815,26465
580,42.0,0.029511436,26930
590,42.0,0.029958746,27395
600,41.0,0.030373444,27836
610,42.0,0.03121945,28289
620,42.0,0.031879333,28746
630,43.0,0.032646278,29195
640,42.0,0.033163956,29644
650,42.0,0.03364961,30092
660,42.0,0.034129158,30537
670,42.0,0.034590842,31006
680,42.0,0.035048496,31464
690,42.0,0.035506608,31924
700,42.0,0.035960989,32388
710,42.0,0.03640365,32859
720,43.0,0.036859596,33327
730,43.0,0.037323628,33783
740,42.0,0.037750757,34243
750,42.0,0.038178988,34705
760,43.0,0.038641275,35170
770,43.0,0.039106722,35616
780,42.0,0.039856681,36076
790,42.0,0.040499563,36527
800,43.0,0.040951991,36985
810,43.0,0.041403871,37441
820,43.0,0.04184928,37894
830,43.0,0.042297015,38352
840,44.0,0.042797559,38817
850,47.0,0.04415999,39268
860,46.0,0.044743355,39738
870,46.0,0.045301319,40204
880,46.0,0.045786327,40663
890,46.0,0.046245032,41127
900,46.0,0.046690492,41600
910,46.0,0.047134866,42063
920,46.0,0.047576578,42508
930,46.0,0.048028968,42971
940,47.0,0.048568966,43416
950,46.0,0.04901956,43873
960,47.0,0.049657891,44329
970,48.0,0.050185281,44779
980,48.0,0.050617824,45238
990,49.0,0.051065354,45699
1000,49.0,0.051513911,46166
1010,48.0,0.05195729,46626
1020,48.0,0.052386045,47072
1030,49.0,0.052830443,47526
1040,49.0,0.05327518,47981
1050,48.0,0.053716345,48431
1060,48.0,0.054158849,48883
1070,48.0,0.054622142,49330
1080,48.0,0.055080777,49776
1090,48.0,0.055527823,50239
1100,48.0,0.055962693,50684
1110,48.0,0.056402262,51124
1120,48.0,0.057178386,51576
1130,48.0,0.057856115,52031
1140,49.0,0.058379075,52478
1150,50.0,0.058911571,52928
1160,50.0,0.05941936,53393
1170,49.0,0.059932434,53850
1180,52.0,0.06041298,54305
1190,51.0,0.060855674,54758
1200,52.0,0.061287781,55218
1210,50.0,0.061745144,55677
1220,51.0,0.062189623,56136
1230,53.0,0.062627284,56583
1240,53.0,0.063145395,57036
1250,51.0,0.063607374,57497
1260,51.0,0.064161992,57940
1270,51.0,0.064602306,58404
1280,51.0,0.065070624,58858
1290,51.0,0.065611895,59318
1300,51.0,0.066009247,59757
1310,51.0,0.066431169,60221
1320,51.0,0.066929931,60681
1330,51.0,0.067466853,61118
1340,51.0,0.067926485,61576
1350,52.0,0.068368865,62045
1360,51.0,0.068829802,62514
1370,52.0,0.069925258,62958
1380,53.0,0.070446682,63416
1390,54.0,0.071009657,63863
1400,52.0,0.071476211,64326
1410,52.0,0.071935578,64776
1420,53.0,0.072396073,65233
1430,53.0,0.072854972,65691
1440,53.0,0.073289417,66140
1450,58.0,0.073715091,66592
1460,53.0,0.074145162,67042
1470,58.0,0.074589713,67491
1480,57.0,0.075058931,67942
1490,57.0,0.075519688,68394
1500,57.0,0.076027189,68839
1510,58.0,0.076522096,69297
1520,57.0,0.076970167,69759
1530,58.0,0.077409484,70228
1540,57.0,0.077847654,70689
1550,57.0,0.078275262,71138
1560,56.0,0.078707881,71598
1570,57.0,0.079140662,72058
1580,57.0,0.079563659,72510
1590,54.0,0.079991254,72962
1600,54.0,0.080413397,73421
1610,57.0,0.080917893,73877
1620,55.0,0.081370277,74333
1630,55.0,0.082121557,74796
1640,55.0,0.082854992,75256
1650,54.0,0.083360203,75706
1660,56.0,0.083862674,76164
1670,56.0,0.08438134,76628
1680,56.0,0.084857417,77088
1690,56.0,0.0854059,77531
1700,59.0,0.085844899,77982
1710,60.0,0.086279636,78433
1720,59.0,0.086715093,78890
1730,59.0,0.087160455,79360
1740,59.0,0.087604664,79837
1750,58.0,0.08803568,80288
1760,59.0,0.088457734,80734
1770,59.0,0.088904918,81195
1780,58.0,0.089443546,81663
1790,56.0,0.089909818,82114
1800,57.0,0.090379362,82569
1810,57.0,0.090834502,83021
1820,58.0,0.091314641,83466
1830,58.0,0.091753253,83928
1840,58.0,0.092197305,84405
1850,58.0,0.092676393,84870
1860,59.0,0.09314235,85314
1870,58.0,0.09361694,85759
1880,59.0,0.094084914,86222
1890,60.0,0.095001739,86676
1900,60.0,0.095596698,87134
1910,60.0,0.09622675,87599
1920,59.0,0.096723658,88064
1930,58.0,0.09715081,88510
1940,60.0,0.097591627,88965
1950,59.0,0.09809915,89415
1960,59.0,0.098536859,89865
1970,60.0,0.098960099,90324
1980,58.0,0.099459787,90775
1990,58.0,0.09986628,91229
2000,57.0,0.100266303,91678
2010,59.0,0.100671681,92122
2020,58.0,0.101061124,92573
2030,59.0,0.10145114,93023
2040,61.0,0.101843381,93478
2050,60.0,0.102242107,93945
2060,59.0,0.102662966,94400
2070,61.0,0.103066484,94867
2080,60.0,0.103493555,95328
2090,61.0,0.103920085,95782
2100,62.0,0.10433247,96240
2110,62.0,0.104802924,96706
2120,59.0,0.105213363,97163
2130,60.0,0.10565027,97620
2140,60.0,0.106089424,98062
2150,58.0,0.106526043,98522
2160,60.0,0.107192033,98981
2170,60.0,0.107657285,99431
2180,61.0,0.108105165,99884
2190,60.0,0.108532398,100348
2200,60.0,0.10896159,100819
2210,61.0,0.109390702,101266
2220,60.0,0.109858432,101706
2230,59.0,0.110449652,102171
2240,62.0,0.111029552,102621
2250,63.0,0.111608396,103065
2260,63.0,0.11204615,103505
2270,62.0,0.112635733,103945
2280,61.0,0.113228126,104391
2290,61.0,0.113704659,104854
2300,61.0,0.114114298,105302
2310,62.0,0.11451452,105750
2320,61.0,0.11494011,106210
2330,59.0,0.115388854,106672
2340,59.0,0.115914305,107130
2350,61.0,0.11637328,107601
2360,61.0,0.116807178,108061
2370,64.0,0.11724171,108524
2380,62.0,0.117664437,108992
2390,62.0,0.118096984,109448
2400,62.0,0.118526941,109906
2410,59.0,0.118964748,110358
2420,59.0,0.119385158,110799
2430,59.0,0.119813546,111263
2440,59.0,0.120241534,111738
2450,60.0,0.120664383,112190
2460,59.0,0.121081639,112633
2470,61.0,0.121506756,113076
2480,59.0,0.121936265,113539
2490,59.0,0.122358776,113998
2500,59.0,0.122788473,114484
2510,60.0,0.123204978,114940
2520,60.0,0.123624681,115394
2530,59.0,0.12413899,115842
2540,59.0,0.124590209,116288
2550,59.0,0.125037497,116736
2560,65.0,0.125491462,117202
2570,62.0,0.125907655,117653
2580,62.0,0.126311554,118112
2590,64.0,0.12672403,118567
2600,64.0,0.127132567,119030
2610,63.0,0.127555775,119472
2620,63.0,0.127955396,119925
2630,63.0,0.128361617,120380
2640,58.0,0.128791336,120841
2650,61.0,0.129201141,121290
2660,59.0,0.129632011,121747
