iterations,fitness,time,fevals
0,24.0,0.087898479,1000
10,29.0,0.167695292,2100
20,33.0,0.239299586,3200
30,40.0,0.305262692,4300
40,44.0,0.370893836,5400
50,48.0,0.436193119,6500
60,43.0,0.500190485,7600
70,49.0,0.560406944,8700
80,43.0,0.623928276,9800
90,51.0,0.685945048,10900
100,51.0,0.746674537,12000
110,56.0,0.808734163,13100
120,60.0,0.871295656,14200
130,60.0,0.93610324,15300
140,57.0,1.001557754,16400
150,54.0,1.062974523,17500
160,55.0,1.125730357,18600
170,56.0,1.188824348,19700
180,56.0,1.252506401,20800
190,52.0,1.314485072,21900
200,59.0,1.378946348,23000
210,53.0,1.445859811,24100
220,55.0,1.50470051,25200
230,55.0,1.563540297,26300
240,57.0,1.623701992,27400
250,59.0,1.686404839,28500
260,57.0,1.748339222,29600
270,56.0,1.8097933,30700
280,54.0,1.870933562,31800
290,55.0,1.931490149,32900
300,55.0,1.991829834,34000
310,52.0,2.049483962,35100
320,55.0,2.108335886,36200
330,53.0,2.170877146,37300
340,54.0,2.235782198,38400
350,55.0,2.302323644,39500
360,55.0,2.370772703,40600
370,55.0,2.434800268,41700
380,56.0,2.498296391,42800
390,53.0,2.562807228,43900
400,52.0,2.629322595,45000
410,52.0,2.694814328,46100
420,52.0,2.756435204,47200
430,54.0,2.816666733,48300
440,52.0,2.880441056,49400
450,55.0,2.9463639,50500
460,55.0,3.009168059,51600
470,53.0,3.07558392,52700
480,52.0,3.140381862,53800
490,54.0,3.20317579,54900
500,54.0,3.262054199,56000
510,54.0,3.320865304,57100
520,54.0,3.385097044,58200
530,56.0,3.446845915,59300
540,52.0,3.506128602,60400
550,54.0,3.567991838,61500
560,53.0,3.625592346,62600
570,54.0,3.684501104,63700
580,54.0,3.744324548,64800
590,54.0,3.800402793,65900
600,54.0,3.85627893,67000
610,54.0,3.917040362,68100
620,56.0,3.973641773,69200
630,55.0,4.028151092,70300
640,54.0,4.085295232,71400
650,54.0,4.144124765,72500
660,51.0,4.200753394,73600
670,54.0,4.256817389,74700
680,54.0,4.312544603,75800
690,54.0,4.369201921,76900
700,52.0,4.427618354,78000
710,55.0,4.488282423,79100
720,55.0,4.548164652,80200
730,54.0,4.61048046,81300
740,51.0,4.671621317,82400
750,54.0,4.730884885,83500
760,54.0,4.791421992,84600
770,51.0,4.850241407,85700
780,54.0,4.911011157,86800
790,57.0,4.966881298,87900
800,55.0,5.026606701,89000
810,54.0,5.089310304,90100
820,55.0,5.147706455,91200
830,54.0,5.207680294,92300
840,52.0,5.265109353,93400
850,57.0,5.323422866,94500
860,57.0,5.37910074,95600
870,54.0,5.437989358,96700
880,54.0,5.506638998,97800
890,55.0,5.572863425,98900
900,52.0,5.62848339,100000
910,54.0,5.686047479,101100
920,54.0,5.743945568,102200
930,52.0,5.804382785,103300
940,53.0,5.862289505,104400
950,52.0,5.918802515,105500
960,54.0,5.978979993,106600
970,54.0,6.038382841,107700
980,52.0,6.098990184,108800
990,57.0,6.158501914,109900
1000,52.0,6.220902818,111000
1010,54.0,6.287811641,112100
1020,51.0,6.348714804,113200
1030,54.0,6.407735381,114300
1040,52.0,6.468353673,115400
1050,55.0,6.526681219,116500
1060,54.0,6.584781263,117600
1070,54.0,6.643615534,118700
1080,55.0,6.702499844,119800
1090,54.0,6.761761123,120900
1100,54.0,6.818030209,122000
1110,56.0,6.876278389,123100
1120,57.0,6.933596027,124200
1130,55.0,6.992449348,125300
1140,56.0,7.051398578,126400
1150,57.0,7.109416005,127500
1160,60.0,7.170266057,128600
1170,57.0,7.22834963,129700
1180,55.0,7.285260531,130800
1190,55.0,7.339334136,131900
1200,57.0,7.39636984,133000
1210,56.0,7.455540863,134100
1220,57.0,7.514040992,135200
1230,56.0,7.571032464,136300
1240,56.0,7.630005813,137400
1250,56.0,7.687818142,138500
1260,56.0,7.743973353,139600
1270,58.0,7.799300576,140700
1280,57.0,7.85681584,141800
1290,56.0,7.912415472,142900
1300,56.0,7.967907889,144000
1310,55.0,8.025155549,145100
1320,56.0,8.080951834,146200
1330,56.0,8.138149209,147300
1340,56.0,8.196299601,148400
1350,56.0,8.251394924,149500
1360,55.0,8.307456881,150600
1370,56.0,8.365436498,151700
1380,58.0,8.421092481,152800
1390,56.0,8.47605963,153900
1400,58.0,8.533248376,155000
1410,56.0,8.590084103,156100
1420,58.0,8.646859683,157200
1430,58.0,8.704763324,158300
1440,58.0,8.762248175,159400
1450,55.0,8.819465016,160500
1460,56.0,8.875632784,161600
1470,58.0,8.92944556,162700
1480,56.0,8.984367196,163800
1490,56.0,9.040650596,164900
1500,56.0,9.096546027,166000
1510,56.0,9.151888879,167100
1520,58.0,9.20877546,168200
1530,58.0,9.265442272,169300
1540,58.0,9.321971857,170400
1550,55.0,9.378572612,171500
1560,58.0,9.434344526,172600
1570,56.0,9.491916706,173700
1580,56.0,9.54714794,174800
1590,56.0,9.603590978,175900
1600,58.0,9.657684809,177000
1610,59.0,9.714570187,178100
1620,56.0,9.772499722,179200
1630,56.0,9.829587593,180300
1640,55.0,9.884962091,181400
1650,57.0,9.941173759,182500
1660,56.0,10.000397812,183600
1670,56.0,10.055444815,184700
1680,58.0,10.113763768,185800
1690,55.0,10.175700356,186900
1700,58.0,10.232714392,188000
1710,56.0,10.292226076,189100
1720,56.0,10.35504044,190200
1730,55.0,10.414206392,191300
1740,56.0,10.469138062,192400
1750,56.0,10.523715033,193500
1760,56.0,10.582373491,194600
1770,58.0,10.640641323,195700
1780,56.0,10.699271825,196800
1790,55.0,10.758851536,197900
1800,55.0,10.817308309,199000
1810,58.0,10.87394929,200100
1820,58.0,10.92986461,201200
1830,56.0,10.987091262,202300
1840,55.0,11.044277116,203400
1850,56.0,11.103161162,204500
1860,60.0,11.164962735,205600
1870,56.0,11.221100709,206700
1880,58.0,11.280433294,207800
1890,56.0,11.339181582,208900
1900,58.0,11.398023724,210000
1910,58.0,11.456774597,211100
1920,58.0,11.514915325,212200
1930,57.0,11.575047644,213300
1940,58.0,11.632106067,214400
1950,55.0,11.68780726,215500
1960,58.0,11.745796631,216600
1970,60.0,11.805545008,217700
1980,58.0,11.862634157,218800
1990,57.0,11.921706672,219900
2000,58.0,11.978884137,221000
2010,58.0,12.037397203,222100
2020,57.0,12.097136201,223200
2030,60.0,12.156332952,224300
2040,57.0,12.218856578,225400
2050,58.0,12.280619968,226500
2060,59.0,12.343309728,227600
2070,59.0,12.406365013,228700
2080,59.0,12.472000189,229800
2090,59.0,12.535548498,230900
2100,57.0,12.597708333,232000
2110,59.0,12.658280622,233100
2120,59.0,12.722245014,234200
2130,60.0,12.78388465,235300
2140,61.0,12.840771448,236400
2150,58.0,12.897873077,237500
2160,57.0,12.959693427,238600
2170,58.0,13.022308439,239700
2180,57.0,13.086524526,240800
2190,58.0,13.147472384,241900
2200,60.0,13.20960045,243000
2210,60.0,13.268564114,244100
2220,59.0,13.325073523,245200
2230,59.0,13.380223122,246300
2240,62.0,13.436764662,247400
2250,57.0,13.49412212,248500
2260,61.0,13.552299348,249600
2270,60.0,13.609024028,250700
2280,58.0,13.667812779,251800
2290,56.0,13.724552735,252900
2300,57.0,13.78004677,254000
2310,58.0,13.837165742,255100
2320,58.0,13.894966266,256200
2330,60.0,13.956368907,257300
2340,59.0,14.019244891,258400
2350,57.0,14.079717108,259500
2360,60.0,14.13761775,260600
2370,58.0,14.19598019,261700
2380,59.0,14.255782255,262800
2390,60.0,14.317093905,263900
2400,60.0,14.381775731,265000
2410,61.0,14.441246357,266100
2420,62.0,14.497866665,267200
2430,60.0,14.555099805,268300
2440,62.0,14.617674657,269400
2450,61.0,14.685403757,270500
2460,63.0,14.742629156,271600
2470,60.0,14.799744622,272700
2480,65.0,14.862794742,273800
2490,61.0,14.931442013,274900
2500,65.0,15.005150474,276000
2510,63.0,15.073242811,277100
2520,62.0,15.131229178,278200
2530,67.0,15.187517677,279300
2540,64.0,15.245416658,280400
2550,64.0,15.303587636,281500
2560,63.0,15.367256728,282600
2570,64.0,15.428308986,283700
2580,64.0,15.486468243,284800
2590,64.0,15.542665085,285900
2600,64.0,15.599659621,287000
2610,64.0,15.678033173,288100
2620,65.0,15.741152838,289200
2630,63.0,15.79853103,290300
2640,64.0,15.856461862,291400
2650,61.0,15.912301055,292500
2660,64.0,15.970160231,293600
2670,64.0,16.031090797,294700
2680,63.0,16.089386731,295800
2690,63.0,16.146246811,296900
2700,64.0,16.21264309,298000
2710,64.0,16.271391635,299100
2720,64.0,16.328576701,300200
2730,63.0,16.384640042,301300
2740,64.0,16.442135404,302400
2750,64.0,16.499554593,303500
2760,63.0,16.556183823,304600
2770,63.0,16.612362676,305700
2780,63.0,16.669459694,306800
2790,66.0,16.727102642,307900
2800,64.0,16.784325464,309000
2810,63.0,16.839786956,310100
2820,64.0,16.89711826,311200
2830,63.0,16.953274148,312300
2840,62.0,17.010438961,313400
2850,65.0,17.065384749,314500
2860,62.0,17.121973238,315600
2870,64.0,17.182200555,316700
2880,64.0,17.238057151,317800
2890,63.0,17.291920881,318900
2900,64.0,17.347970009,320000
2910,64.0,17.404160095,321100
2920,62.0,17.460021598,322200
2930,71.0,17.515776499,323300
2940,74.0,17.57419424,324400
2950,62.0,17.634898097,325500
2960,72.0,17.690698028,326600
2970,65.0,17.747695278,327700
2980,75.0,17.804520892,328800
2990,76.0,17.862524814,329900
3000,77.0,17.918711291,331000
3010,76.0,17.973943378,332100
3020,76.0,18.028809425,333200
3030,76.0,18.083401835,334300
3040,76.0,18.138794275,335400
3050,78.0,18.192630641,336500
3060,76.0,18.247542729,337600
3070,78.0,18.303624495,338700
3080,76.0,18.358901156,339800
3090,78.0,18.411614017,340900
3100,76.0,18.466367703,342000
3110,78.0,18.520191608,343100
3120,76.0,18.57443284,344200
3130,76.0,18.628448709,345300
3140,76.0,18.682351052,346400
3150,76.0,18.737649539,347500
3160,78.0,18.793882538,348600
3170,76.0,18.847767252,349700
3180,76.0,18.903114999,350800
3190,78.0,18.959222078,351900
3200,76.0,19.014009122,353000
3210,76.0,19.067809339,354100
3220,78.0,19.122111245,355200
3230,76.0,19.179004738,356300
3240,76.0,19.233116984,357400
3250,78.0,19.286442193,358500
3260,77.0,19.345869149,359600
3270,76.0,19.401190636,360700
3280,77.0,19.455119644,361800
3290,76.0,19.51008537,362900
3300,76.0,19.564376488,364000
3310,75.0,19.618204044,365100
3320,75.0,19.675069462,366200
3330,76.0,19.73138872,367300
3340,78.0,19.786096852,368400
3350,78.0,19.841214463,369500
3360,77.0,19.896055413,370600
3370,77.0,19.952713852,371700
3380,78.0,20.007745663,372800
3390,78.0,20.062187262,373900
3400,76.0,20.117138794,375000
3410,76.0,20.171696023,376100
3420,78.0,20.225275828,377200
3430,76.0,20.280570277,378300
3440,77.0,20.336542355,379400
3450,75.0,20.389043047,380500
