iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.132399423009,0.13240931772,0.132428753382,0.262983310874,0.263266998342,0.263018242123,0.387350643382,0.388576671637,0.387991186192,0.00896111199995
10,0.132530753511,0.132491562348,0.132562655288,0.266611381777,0.26810392482,0.265118850193,0.389226209318,0.39014279134,0.389230910595,0.105749918
20,0.131638993224,0.131474060744,0.131705992667,0.282920424312,0.284687672747,0.283029297955,0.387329141204,0.388757675957,0.387108968907,0.206577553
30,0.13171990763,0.1315321013,0.131800606159,0.282954977368,0.284825870647,0.28192371476,0.386978612785,0.388659184879,0.385931738678,0.349518917
40,0.13182621154,0.131627729222,0.131908470347,0.283680591548,0.284687672747,0.28181315644,0.387870198128,0.389046270066,0.386359342528,0.471484528
50,0.131454533327,0.131241548626,0.131479046025,0.28996924778,0.293946932007,0.289552238806,0.387054436987,0.389386877017,0.386363636364,0.578472334
60,0.131914068142,0.131698659957,0.131921318622,0.281296430669,0.28413488115,0.281481481481,0.384433264279,0.387417218543,0.384272856466,0.705077202
70,0.113503242707,0.11329287447,0.113506111601,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.839327626
80,0.113282190024,0.113068656332,0.113270606492,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.955141110001
90,0.113053368408,0.112842153056,0.113039612676,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.080936818
100,0.108266497794,0.109114678346,0.108698377662,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.194443384
110,0.0961967042909,0.0964919466715,0.0964229428152,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.301769032
120,0.0955158275988,0.0959386989107,0.0957381489775,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.41172758
130,0.0939731142774,0.0941928483749,0.0941223012595,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.521995033
140,0.0931481667566,0.0933025451386,0.0932231074771,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.657938514
150,0.0931214499068,0.0932704555367,0.093180063583,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.769190934
160,0.0924549704695,0.0926566145312,0.0925586501505,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.880261104
170,0.0920766115163,0.0923034088991,0.0921260454165,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.98933865
180,0.0913086334389,0.0914923400833,0.091281343442,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.099703039
190,0.0900808882874,0.0902639434903,0.0899913501167,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.231382717
200,0.0898601729109,0.0901210651279,0.0898528688396,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.355542891
210,0.0882306405972,0.0885622821731,0.0882644796879,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.477281962
220,0.0881276794043,0.0883608036586,0.088244506086,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.60241366
230,0.0872405239121,0.0873795307933,0.0872870758292,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.753460754
240,0.0870092027981,0.0871220939564,0.0868996568982,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.857758969
250,0.0869321521012,0.0870332325373,0.0867707121333,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.991686877
260,0.0859223634805,0.0859275141251,0.0856806472574,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.092425313
270,0.0853334347547,0.0853436227226,0.0851060734122,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.204978465
280,0.0848652978717,0.0848712883045,0.0845811439136,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.317417273
290,0.0836786053353,0.0835720641661,0.0833316372031,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.439939812
300,0.0836568883189,0.0835419782774,0.0832635638374,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.570186253
310,0.0829473103797,0.0828619324332,0.0825048991734,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.680309714
320,0.082491726942,0.0824930713086,0.0820025830744,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.782786705
330,0.0816312811001,0.0817349280412,0.0810715714478,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.908628687
340,0.0813218704821,0.0815892403016,0.0807775396526,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.0641995
350,0.0809621695583,0.081160138325,0.0804425564275,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.192365104
360,0.0838865239286,0.0840548656677,0.0834700350737,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.299206424
370,0.0808438540971,0.0810566477075,0.0803663452967,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.399831667
380,0.0807214489568,0.0809618563534,0.08032465123,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.493517287
390,0.0801877615225,0.080383280624,0.0798277460646,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.593409687
400,0.0800235126274,0.0801996730416,0.0796625111892,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.692262832
410,0.0797181061731,0.0798916919296,0.0793838214739,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.797831513
420,0.0795488686146,0.0796648382127,0.0792649693646,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.901188394
430,0.079197917405,0.0792595030921,0.0787360081354,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.004685568
440,0.0790284414337,0.0790865851936,0.0785860829793,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.10463863
450,0.0802899329856,0.0803752932288,0.0800436132652,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.208967949
460,0.0776951496669,0.0778020319907,0.077365873595,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.308460625
470,0.077149889204,0.0772690177305,0.0768273399083,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.406318036
480,0.0767728147076,0.0769501835738,0.0764731038827,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.514554265
490,0.0765097982397,0.0766957212206,0.0761770300627,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.618559638
500,0.0769307682061,0.077035039162,0.0763580457558,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.727948591
510,0.0761381397605,0.0762362965826,0.075742671523,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.827289873
520,0.0762172680208,0.0761695354967,0.0756476945353,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.930408547
