iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.133586007882,0.133606030589,0.133496657694,0.247296223351,0.247374239912,0.246655610835,0.395157707685,0.395157707685,0.394741517143,0.024599375
10,0.133502823819,0.133549600687,0.133442237845,0.24739988252,0.247374239912,0.247429519071,0.395526323093,0.395292027537,0.395739014647,0.140564875
20,0.133443546055,0.13347644686,0.133383160873,0.247365329463,0.247927031509,0.247318960752,0.395246821034,0.395736175883,0.395381882771,0.24129027
30,0.133103722232,0.13314037992,0.133033563432,0.245326699147,0.244195688226,0.246213377557,0.391327369506,0.38941609914,0.391684511064,0.339958715
40,0.132982260277,0.13299608495,0.132884970587,0.24529214609,0.243781094527,0.246323935876,0.391282537205,0.389149363697,0.391719461051,0.445654359
50,0.133503613078,0.133461999785,0.133404105921,0.24784907225,0.24778883361,0.24776119403,0.397242066789,0.397164691549,0.397129186603,0.546692972
60,0.131644213902,0.13161960635,0.131583447545,0.248090943644,0.247236042012,0.24765063571,0.395578146266,0.394306682976,0.395379831186,0.644223543
70,0.131413341304,0.13137701817,0.131361730828,0.247952731419,0.247927031509,0.24776119403,0.397174906523,0.397075116331,0.396808510638,0.746776056
80,0.130436243551,0.130403001282,0.1303611876,0.258249542172,0.25690989497,0.258374792703,0.396367010657,0.394822734947,0.395566768787,0.851093049
90,0.129930622014,0.129910667983,0.129901630946,0.263812584223,0.26354339414,0.264234383637,0.394475075314,0.393949732742,0.394834954988,0.975729724
100,0.1295789399,0.129517068119,0.129539301944,0.269582944611,0.272111663903,0.27042564953,0.398177935943,0.400045563276,0.398833925481,1.082088478
110,0.129069631141,0.129023594808,0.129032927831,0.279257800352,0.281509121061,0.281039248203,0.397921778034,0.399445535405,0.398927812182,1.180623803
120,0.128454426098,0.128366806844,0.128449259616,0.314743789088,0.320895522388,0.314870093975,0.367924528302,0.371289662231,0.366035805627,1.282419598
130,0.105926096827,0.105875730137,0.105930303603,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.38709511
140,0.104009480933,0.103948228674,0.104010753113,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.505524295
150,0.103198455171,0.103063464125,0.103162315985,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.607700518
160,0.102861216178,0.102701039614,0.10280666092,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.71046731
170,0.101444975877,0.101287659984,0.101385606139,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.821974524
180,0.101245685941,0.101150241791,0.101211226211,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.925196604
190,0.100693624202,0.100479146834,0.100635494052,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.025689488
200,0.0939657268427,0.0938014662659,0.0939068488642,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.126287011
210,0.0938622853175,0.0936335615995,0.0938034002679,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.227385874
220,0.0923990365332,0.0921936192869,0.0922943005835,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.334952355
230,0.0922803400633,0.0920740670055,0.0921821307361,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.441596025
240,0.0916708539417,0.0914733728016,0.0915558733504,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.546131213
250,0.0914174619322,0.0911254771512,0.0912327421517,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.646604071
260,0.0908924036483,0.0906238406827,0.090703399718,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.773377654
270,0.0904908458517,0.0902740434525,0.0903070630058,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.875335113
280,0.0900871137258,0.0898832761849,0.0899191900551,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.974767094
290,0.0897036777406,0.0895066256972,0.0895181297131,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.072795869
300,0.0895766593881,0.089378476609,0.0894235614072,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.183005628
310,0.0889891137701,0.0887815831474,0.0888102839539,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.290944953
320,0.0887320487332,0.0885610257244,0.0886111180761,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.39670955
330,0.0887142888015,0.0885774236552,0.0886191762418,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.494203769
340,0.0886978940436,0.0886483638795,0.0886758306678,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.595298388
350,0.0877918642592,0.0876644984759,0.0877293994788,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.695958766
360,0.0877387605455,0.0875950235263,0.0876660692613,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.802731855
370,0.0863130596543,0.0860498001162,0.0862306519634,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.908314182
380,0.0857454286293,0.0855142922368,0.085661732526,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.008849294
390,0.0843594684315,0.0841511332671,0.0842433010063,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.111865084
