iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.160857657756,0.160852996028,0.160926897321,0.239349020421,0.239773355445,0.239690436705,0.382080503003,0.381840656254,0.382286894817,0.0101572259999
10,0.159969283492,0.15991179203,0.160102743769,0.244635638022,0.244886677722,0.243781094527,0.37143103597,0.372819100092,0.372016158649,0.109802588
20,0.160962449326,0.160850417052,0.16112163987,0.238070557341,0.238253178552,0.235710337203,0.364213015022,0.365853658537,0.364672364672,0.210706245
30,0.171819098754,0.171544896826,0.172125303183,0.236515669811,0.23866777225,0.235046987286,0.370233141424,0.372765569851,0.370141101502,0.32382947
40,0.16832834492,0.168171428215,0.168549852392,0.242355136312,0.242399115533,0.240574903261,0.373317328303,0.375056999544,0.372178045882,0.452636615
50,0.165567737701,0.1654348584,0.165585610952,0.246155972496,0.247374239912,0.244223327805,0.373776514825,0.376174112257,0.373303997066,0.603850233
60,0.165157066247,0.164823652734,0.165132236126,0.250371445354,0.253869541183,0.249419568823,0.374441336755,0.379781734635,0.375034520851,0.749934392
70,0.165088474656,0.164838429539,0.165054401748,0.251684461491,0.254007739082,0.24776119403,0.377153374939,0.381105251089,0.375321336761,0.873745565
80,0.162436182752,0.161994230111,0.162463613816,0.262948757818,0.264787175235,0.262686567164,0.36697628869,0.371604063312,0.368047000853,0.997163342
90,0.159900767757,0.159472129373,0.159915515677,0.271103279085,0.271006080708,0.271752349364,0.366801740958,0.370149253731,0.36948406241,1.144037798
100,0.149073612804,0.148956333222,0.148999703621,0.290452990567,0.289800995025,0.292758430072,0.352228636321,0.355772846935,0.356373880672,1.25375694
110,0.136196113783,0.136117822295,0.136080429187,0.335164645313,0.330292979547,0.340077390824,0.305554553001,0.303535498707,0.310818612169,1.370069616
120,0.13231432557,0.132354232534,0.132343473104,0.377906775854,0.371475953566,0.379878385849,0.284760845384,0.282196969697,0.287202948278,1.475096597
130,0.129265762931,0.129536105778,0.129339351625,0.403095953837,0.39994472084,0.401990049751,0.299046459728,0.294671864847,0.298534561017,1.607947156
140,0.128090259731,0.128319603287,0.128327515104,0.436992501987,0.432974018795,0.432504145937,0.270896724539,0.269798896601,0.27077709902,1.748385734
150,0.124577918736,0.124797333234,0.124899914935,0.480149269203,0.471945826423,0.469209508015,0.248088360238,0.240810649712,0.244294034314,1.889754292
160,0.113389043069,0.113499992874,0.113623728226,0.725786945855,0.731066887783,0.725373134328,0.0429329474192,0.0589941972921,0.0511841100076,1.987540561
170,0.113110880256,0.113137287975,0.113291038185,0.724957672506,0.7271973466,0.721614151465,0.0206692913386,0.0323529411765,0.021756021756,2.088427073
180,0.111127697032,0.111179048718,0.111315110767,0.744411043157,0.746545052515,0.74538419016,0.0188353893089,0.0296296296296,0.0204168438962,2.193695128
