iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.153503932937,0.153510601864,0.153502179976,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.0103305040002
10,0.153474508646,0.153481587949,0.153472797661,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.196384917
20,0.153485042292,0.153491643075,0.153483369524,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.307776448
30,0.15348657369,0.153493353671,0.153484669878,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.403050795002
40,0.153480377221,0.153486060663,0.153478090208,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.507819031002
50,0.153476241031,0.153481839319,0.153474315576,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.602848720002
60,0.154000053723,0.153990678869,0.154015248982,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.695604947003
70,0.153886470902,0.153881478472,0.153902481406,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.791852032004
80,0.154124316844,0.154124921676,0.154148736482,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.887557322004
90,0.154262761394,0.154270289865,0.154280887185,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.986927041004
100,0.154175903955,0.154191692346,0.154196957857,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,1.091779432
110,0.15404215659,0.154064129028,0.154062401413,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,1.19916986
120,0.131284688159,0.131304098214,0.131304158084,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,1.295461697
130,0.127902443375,0.127794970727,0.127789010826,0.372067309354,0.37506909895,0.376229961305,0.431791889441,0.4354556804,0.434102306921,1.386726624
140,0.126285709229,0.126102809492,0.126112380854,0.394008500052,0.398286346048,0.398783858485,0.430695319094,0.437613019892,0.433541666667,1.491084211
150,0.126450679954,0.126328771233,0.126313504893,0.372481946028,0.373963515755,0.375787728027,0.434677042802,0.436567164179,0.434834834835,1.58227878
160,0.125930176988,0.125793778262,0.125767880717,0.38288241595,0.385572139303,0.385848535102,0.438258790967,0.441035956751,0.438605356241,1.675674288
170,0.121564889299,0.121584302964,0.121353444131,0.466569918109,0.464068546158,0.469209508015,0.470321828038,0.47050791917,0.471546505228,1.773845615
180,0.119629352074,0.11947448783,0.119320761656,0.505718530804,0.508430071863,0.513875069099,0.481608987135,0.485313268702,0.485670838695,1.873906703
190,0.126542348804,0.126574637278,0.126247156656,0.435437614457,0.437119955777,0.4362631288,0.452904737988,0.454387139987,0.452250510259,1.96749777
200,0.126097203401,0.126135712476,0.12583996612,0.441449846239,0.44320066335,0.442564953013,0.456145072839,0.45751985997,0.454918918919,2.072237158
210,0.126524820755,0.126799701099,0.126262058223,0.444628727411,0.438363736871,0.445881702598,0.436766303396,0.435398721867,0.435966689174,2.165414249
220,0.119343670501,0.119508102584,0.118842052918,0.497702221762,0.495854063018,0.501050304035,0.450001891718,0.449939686369,0.448221053919,2.260341693
230,0.128008884635,0.128093779945,0.127653218109,0.450502746968,0.448590381426,0.45008291874,0.449208603193,0.449199337383,0.447578853843,2.363418255
240,0.128062719769,0.128043714938,0.127605483323,0.444214090736,0.445135433941,0.446655610835,0.445975269521,0.448109965636,0.446410795266,2.475428562
250,0.127730779139,0.127503420466,0.127173894654,0.449500708338,0.450663349917,0.451962410171,0.442742217559,0.446301713331,0.44409554783,2.572205158
260,0.128372783638,0.128185475981,0.127865571217,0.445596212985,0.447346600332,0.448756218905,0.44185480224,0.445738045738,0.443029490617,2.665432125
270,0.12920340993,0.129041784805,0.128722433334,0.447980373864,0.447484798231,0.448756218905,0.445123645457,0.445953436807,0.444518716578,2.760514654
280,0.128417623885,0.128298671414,0.127875531949,0.443073839881,0.440574903261,0.444444444444,0.446573272902,0.446086480569,0.446890478811,2.854527318
290,0.129696457659,0.129667148413,0.129155354279,0.442659203207,0.442924267551,0.443670536208,0.451211213936,0.452830188679,0.451373746184,2.948258072
300,0.129356898686,0.129235372572,0.128804662285,0.436888842818,0.43642896628,0.437147595357,0.447428203302,0.449514038877,0.448369270777,3.041854051
310,0.121083486774,0.120935494227,0.120259157864,0.503334369925,0.505527915976,0.512216694306,0.476547705754,0.479790636813,0.481916392673,3.135470182
320,0.12284770781,0.122931429295,0.122300235185,0.492484710273,0.490602542841,0.496406854616,0.478223801066,0.480112834979,0.482562762695,3.226922372
330,0.122779791957,0.122673589432,0.122139095132,0.491448118586,0.49309010503,0.497401879491,0.481212548467,0.484106891702,0.486095410355,3.320547985
