iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.160742716208,0.16085198223,0.160788915647,0.24784907225,0.24778883361,0.247871752349,0.397242066789,0.397164691549,0.397271196952,0.236688573
10,0.12013117067,0.120354123029,0.120078723772,0.599288207042,0.588861249309,0.594582642344,0.160914550322,0.153145459721,0.157205240175,2.884052379
20,0.114541058187,0.114505526813,0.1146986328,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.288228096
30,0.116056223187,0.116016732941,0.116065997127,0.75215092775,0.75221116639,0.752128247651,0,0,0,8.042994686
40,0.102084973284,0.101919610785,0.102043294838,0.75215092775,0.75221116639,0.752128247651,0,0,0,10.699624167
50,0.106881308928,0.106922471502,0.106938663807,0.75215092775,0.75221116639,0.752128247651,0,0,0,13.344118018
60,0.108384246391,0.108476066166,0.108354303103,0.75215092775,0.75221116639,0.752128247651,0,0,0,15.856917136
70,0.106048454604,0.10625143616,0.106203965923,0.75215092775,0.75221116639,0.752128247651,0,0,0,19.049724769
80,0.101862447008,0.101968958239,0.101835078433,0.75215092775,0.75221116639,0.752128247651,0,0,0,21.600952313
90,0.102221161963,0.102113569364,0.102189423179,0.75215092775,0.75221116639,0.752128247651,0,0,0,24.088020459
100,0.10190971287,0.101878978221,0.101925979693,0.75215092775,0.75221116639,0.752128247651,0,0,0,26.621290448
110,0.10151652474,0.101866807644,0.101609334971,0.75215092775,0.75221116639,0.752128247651,0,0,0,29.166198288
120,0.0998043695229,0.0995714329397,0.0997667693554,0.75215092775,0.75221116639,0.752128247651,0,0,0,31.821588064
130,0.102323979448,0.102416371019,0.102358981035,0.75215092775,0.75221116639,0.752128247651,0,0,0,34.391198035
140,0.0992500891456,0.0988971892537,0.0991500031806,0.75215092775,0.75221116639,0.752128247651,0,0,0,36.988972695
150,0.100538653297,0.100754691394,0.100561332503,0.75215092775,0.75221116639,0.752128247651,0,0,0,39.397561423
160,0.102535220202,0.102474943292,0.102446689745,0.75215092775,0.75221116639,0.752128247651,0,0,0,41.869401854
170,0.0989250410642,0.0990912877934,0.0990068927002,0.75215092775,0.75221116639,0.752128247651,0,0,0,44.28745818
180,0.100944699082,0.100996625772,0.10089912632,0.75215092775,0.75221116639,0.752128247651,0,0,0,46.791600449
190,0.0980426248238,0.0978881529265,0.0980298402758,0.75215092775,0.75221116639,0.752128247651,0,0,0,49.174813067
200,0.0976304286162,0.0975907665668,0.0975902745798,0.75215092775,0.75221116639,0.752128247651,0,0,0,51.524392812
210,0.0943257728137,0.094307257484,0.0942831577222,0.75215092775,0.75221116639,0.752128247651,0,0,0,53.858166148
220,0.0937069867187,0.0936394702345,0.0936146370569,0.75215092775,0.75221116639,0.752128247651,0,0,0,56.261998351
