iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.102618702453,0.102603135311,0.102566887175,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.148716536
10,0.102711948157,0.102691074396,0.102756698054,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.678536896
20,0.1032505583,0.103242733047,0.103253800141,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.260052811
30,0.101638606407,0.101630333514,0.101600433484,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.807147196
40,0.102816865321,0.102774754394,0.102847095496,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.394905132
50,0.102387640622,0.102352957842,0.10241739586,0.75215092775,0.75221116639,0.752128247651,0,0,0,7.945348659
60,0.09466980511,0.0946573822344,0.0946747156329,0.75215092775,0.75221116639,0.752128247651,0,0,0,9.512228607
70,0.0946703812671,0.0946587368466,0.0946754442397,0.75215092775,0.75221116639,0.752128247651,0,0,0,11.028904854
80,0.0946694339353,0.094657847431,0.0946744500692,0.75215092775,0.75221116639,0.752128247651,0,0,0,12.567830191
90,0.0937093272154,0.0937229970691,0.0936698586021,0.75215092775,0.75221116639,0.752128247651,0,0,0,14.091068436
100,0.0937674502967,0.0937510756217,0.0937753760469,0.75215092775,0.75221116639,0.752128247651,0,0,0,15.610483605
110,0.0946939283374,0.0946824411304,0.0947080825363,0.75215092775,0.75221116639,0.752128247651,0,0,0,17.081755069
120,0.0942961205935,0.0942838660365,0.0943017590175,0.75215092775,0.75221116639,0.752128247651,0,0,0,18.660991384
130,0.0937529305762,0.0937366622449,0.0937597155471,0.75215092775,0.75221116639,0.752128247651,0,0,0,20.169159918
140,0.0948812070863,0.0947487235062,0.0949346155158,0.75215092775,0.75221116639,0.752128247651,0,0,0,21.765480701
150,0.099613271503,0.0996057418397,0.0996166758225,0.75215092775,0.75221116639,0.752128247651,0,0,0,23.27406568
160,0.094658009886,0.0946475675472,0.0946625432293,0.75215092775,0.75221116639,0.752128247651,0,0,0,24.751864769
170,0.0934814957912,0.0934655905038,0.0934881303219,0.75215092775,0.75221116639,0.752128247651,0,0,0,26.252951539
180,0.0940220545802,0.0940190662195,0.0940107443133,0.75215092775,0.75221116639,0.752128247651,0,0,0,27.757938347
190,0.0937602520384,0.0937425225503,0.0937667519265,0.75215092775,0.75221116639,0.752128247651,0,0,0,29.275231501
200,0.0937537570341,0.0937305296849,0.0937688354259,0.75215092775,0.75221116639,0.752128247651,0,0,0,30.766927546
210,0.0937621347126,0.0937450309243,0.0937685528026,0.75215092775,0.75221116639,0.752128247651,0,0,0,32.287781832
220,0.0935837990829,0.0935322508825,0.0936044325938,0.75215092775,0.75221116639,0.752128247651,0,0,0,33.850842226
230,0.0937908821799,0.0937710555824,0.0937890656267,0.75215092775,0.75221116639,0.752128247651,0,0,0,35.344896933
