iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.12551187377,0.125563410551,0.12547096444,0.266093085933,0.267274737424,0.265118850193,0.394319607619,0.394887012098,0.393355845578,0.208995054
10,0.115936625865,0.115949622351,0.116045880987,0.717528765419,0.715450525152,0.71354339414,0.00341338534682,0.00483325277912,0.00461006530926,2.350711724
20,0.110870793181,0.110691427838,0.110828279772,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.487669089
30,0.0955744867681,0.0955175731682,0.0955649020235,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.685129813
40,0.101457565474,0.101521660007,0.10149956491,0.75215092775,0.75221116639,0.752128247651,0,0,0,8.775455421
50,0.0931891037943,0.0926337327959,0.0928399940432,0.75215092775,0.75221116639,0.752128247651,0,0,0,10.970942984
60,0.092120152675,0.0916882179532,0.0918019335873,0.75215092775,0.75221116639,0.752128247651,0,0,0,13.154777858
70,0.0987160168712,0.0986317005698,0.0985613366381,0.75215092775,0.75221116639,0.752128247651,0,0,0,15.217623354
80,0.0935300191031,0.093328458839,0.0933902523659,0.75215092775,0.75221116639,0.752128247651,0,0,0,17.331282735
90,0.0951992371194,0.0950173522866,0.0948863217156,0.75215092775,0.75221116639,0.752128247651,0,0,0,19.454499754
100,0.0856105263933,0.0853264488299,0.0853962929222,0.75215092775,0.75221116639,0.752128247651,0,0,0,21.597346663
110,0.0915336979222,0.0913079319413,0.0910794836943,0.75215092775,0.75221116639,0.752128247651,0,0,0,23.820105564
120,0.0942281347847,0.093929959228,0.0939467057818,0.75215092775,0.75221116639,0.752128247651,0,0,0,25.970875726
130,0.0891405198371,0.0889231936224,0.0888453438917,0.75215092775,0.75221116639,0.752128247651,0,0,0,28.06121714
140,0.0920835329238,0.0920063895355,0.0917377172729,0.75215092775,0.75221116639,0.752128247651,0,0,0,30.162291743
150,0.0892827313234,0.0891236400058,0.0891159701965,0.75215092775,0.75221116639,0.752128247651,0,0,0,32.249915883
160,0.095035342061,0.0948722865094,0.0949277027856,0.75215092775,0.75221116639,0.752128247651,0,0,0,34.390979222
170,0.0873388653013,0.0871782207351,0.0870876479944,0.75215092775,0.75221116639,0.752128247651,0,0,0,36.464278669
180,0.0936705318519,0.0937788056554,0.0935351459587,0.75215092775,0.75221116639,0.752128247651,0,0,0,38.599970537
190,0.0918645350228,0.0918245831211,0.091733151381,0.75215092775,0.75221116639,0.752128247651,0,0,0,40.705413686
200,0.0915735560925,0.0917295040219,0.0910405160799,0.75215092775,0.75221116639,0.752128247651,0,0,0,42.693987053
210,0.0861880439583,0.0865393881417,0.0862170566489,0.75215092775,0.75221116639,0.752128247651,0,0,0,44.756715118
220,0.0848986702546,0.085094168107,0.0847214920926,0.75215092775,0.75221116639,0.752128247651,0,0,0,46.909799399
230,0.0850268108485,0.0850728409461,0.0847355855921,0.75215092775,0.75221116639,0.752128247651,0,0,0,48.96835806
240,0.0845357188499,0.0848196651631,0.0844441161208,0.75215092775,0.75221116639,0.752128247651,0,0,0,51.102367886
250,0.0853039113613,0.0851137364582,0.0850276512675,0.75215092775,0.75221116639,0.752128247651,0,0,0,53.211139983
260,0.0881729269056,0.0882515563287,0.0880446289261,0.75215092775,0.75221116639,0.752128247651,0,0,0,55.276681581
270,0.0808094637655,0.0809771628002,0.0805785400687,0.75215092775,0.75221116639,0.752128247651,0,0,0,57.32245425
280,0.0842498685274,0.0843667049815,0.0839289889704,0.75215092775,0.75221116639,0.752128247651,0,0,0,59.331470055
290,0.0818638776845,0.0815052341855,0.0815633382435,0.75215092775,0.75221116639,0.752128247651,0,0,0,61.435166883
300,0.0835218112195,0.0831727623213,0.0830723344566,0.75215092775,0.75221116639,0.752128247651,0,0,0,63.450989577
310,0.0834254049717,0.0832944917545,0.0829942848936,0.75215092775,0.75221116639,0.752128247651,0,0,0,65.525703809
320,0.0877364760936,0.0870860820534,0.0873089794395,0.75215092775,0.75221116639,0.752128247651,0,0,0,67.530222839
330,0.0839148189415,0.0841150537778,0.0836002480724,0.75215092775,0.75221116639,0.752128247651,0,0,0,69.600059826
340,0.084030062695,0.0834314960126,0.0836494476538,0.75215092775,0.75221116639,0.752128247651,0,0,0,71.749848883
350,0.084180175021,0.0836750478411,0.0839707425555,0.75215092775,0.75221116639,0.752128247651,0,0,0,73.891939968
360,0.0855196565617,0.085241764902,0.0853220833071,0.75215092775,0.75221116639,0.752128247651,0,0,0,75.965494117
370,0.0832092073644,0.0826034772334,0.0823445746494,0.75215092775,0.75221116639,0.752128247651,0,0,0,77.960612505
380,0.0841401816526,0.084292797303,0.0839643211244,0.75215092775,0.75221116639,0.752128247651,0,0,0,80.123514156
390,0.0844605758967,0.0844338472395,0.0840784534624,0.75215092775,0.75221116639,0.752128247651,0,0,0,82.187108575
400,0.0809817825741,0.0808241729864,0.0806334443419,0.75215092775,0.75221116639,0.752128247651,0,0,0,84.1883704
410,0.0794554241872,0.0792317900575,0.0790152127716,0.75215092775,0.75221116639,0.752128247651,0,0,0,86.27814249
420,0.0849087015185,0.0851494070062,0.0845741528952,0.75215092775,0.75221116639,0.752128247651,0,0,0,88.397590804
430,0.0876415450827,0.0878504514314,0.0873176734764,0.75215092775,0.75221116639,0.752128247651,0,0,0,90.490112326
440,0.0806788164524,0.0807614207176,0.0798826193303,0.75215092775,0.75221116639,0.752128247651,0,0,0,92.552649261
450,0.0848182415818,0.0846498265541,0.0837585296544,0.731730071525,0.726782752902,0.737423991155,0.543723554302,0.536024407416,0.552983248635,94.664121919
460,0.0798599049056,0.0800238109074,0.0790440589839,0.75215092775,0.75221116639,0.752128247651,0,0,0,96.674751648
470,0.0807759987069,0.0802900542687,0.0801862731673,0.746035036799,0.747512437811,0.748922056385,0.0572088250385,0.0518941359626,0.0764538430256,98.831238383
480,0.0819535723219,0.0822211628518,0.0814383908883,0.75215092775,0.75221116639,0.752128247651,0,0,0,100.889929086
490,0.086431944689,0.0860567005186,0.0858558425523,0.713002315055,0.715174129353,0.714427860697,0.282852702469,0.268370607029,0.278693102485,103.130499543
500,0.080600140144,0.0806706210692,0.0799104192807,0.758612349262,0.754698728579,0.756108347153,0.41578859341,0.403361344538,0.411105178857,105.227626734
510,0.0781456451784,0.078321229268,0.0777007150934,0.75215092775,0.75221116639,0.752128247651,0,0,0,107.352018284
520,0.0772643491728,0.0772509766713,0.0767123621702,0.75215092775,0.75221116639,0.752128247651,0,0,0,109.445082444
530,0.0798060057331,0.0799671667663,0.079688104656,0.75215092775,0.75221116639,0.752128247651,0,0,0,111.501482527
540,0.0827619477665,0.0824611213195,0.0826397399409,0.75215092775,0.75221116639,0.752128247651,0,0,0,113.617458931
550,0.0794880591487,0.0789963966266,0.0788890737133,0.75215092775,0.75221116639,0.752128247651,0,0,0,115.7545188
560,0.0790697769694,0.0792891534738,0.0784465684199,0.75215092775,0.75221116639,0.752128247651,0,0,0,117.868243776
570,0.0777356547467,0.0777739796439,0.0771764304984,0.75215092775,0.75221116639,0.752128247651,0,0,0,120.058563552
580,0.0774713609904,0.0775829265714,0.0768261306595,0.75215092775,0.75221116639,0.752128247651,0,0,0,122.229606702
590,0.077240561177,0.0774108139516,0.0765616492262,0.75215092775,0.75221116639,0.752128247651,0,0,0,124.28064122
600,0.0785097502566,0.0785156734957,0.078033725524,0.75215092775,0.75221116639,0.752128247651,0,0,0,126.443634062
610,0.0777951188525,0.0781643460972,0.0776188093894,0.75215092775,0.75221116639,0.752128247651,0,0,0,128.52144981
620,0.078580139535,0.078824656301,0.0782326668338,0.75215092775,0.75221116639,0.752128247651,0,0,0,130.516655926
630,0.0780290117367,0.0784946359891,0.0778866326233,0.75215092775,0.75221116639,0.752128247651,0,0,0,132.648416342
640,0.0804129031393,0.0814159694275,0.0803452958549,0.75215092775,0.75221116639,0.752128247651,0,0,0,134.8246044
650,0.0781143714293,0.0781767227914,0.0776558035159,0.75215092775,0.75221116639,0.752128247651,0,0,0,136.863642159
660,0.0755583617705,0.0759786696395,0.075034266187,0.766006703293,0.765339966833,0.769043670536,0.265509761388,0.263020833333,0.277412659979,139.033465862
670,0.0754420229676,0.0759003391036,0.0750079380964,0.765972150237,0.766583747927,0.767606412383,0.290859595854,0.285230639018,0.298397863818,141.138577749
680,0.0744053845318,0.0747325771663,0.0738867970123,0.772675443143,0.77501381979,0.774350469873,0.25399705182,0.269955156951,0.26767133118,143.153075212
690,0.08005832699,0.0800751078717,0.0796133498148,0.75215092775,0.75221116639,0.752128247651,0,0,0,145.200697562
700,0.0758485748472,0.0763052498937,0.075074962151,0.772018935075,0.771973466003,0.773134328358,0.35879494655,0.34988179669,0.36233685519,147.31154679
710,0.0757994687533,0.0764537807105,0.0752880558681,0.769358349746,0.771697070205,0.77037037037,0.240527932643,0.249090909091,0.247736327418,149.492854184
720,0.0747565776248,0.0750816402762,0.0742974622592,0.764451815763,0.765478164732,0.768490878939,0.163455638729,0.161146811666,0.18203125,151.571763365
730,0.0777822013555,0.0770943906305,0.0769816923445,0.756366400608,0.756633499171,0.75677169707,0.0632390062442,0.0577849117175,0.0764063811923,153.784812006
740,0.0768348965933,0.0775781913698,0.0764097771678,0.777892954632,0.770315091211,0.778330569375,0.440362180045,0.424515235457,0.447810520518,155.775614964
750,0.0779813948319,0.0781447448984,0.077293452448,0.760961957085,0.763266998342,0.763847429519,0.11872611465,0.130898021309,0.127450980392,157.868383794
760,0.0744214298573,0.0752334077672,0.0741387481579,0.784423482257,0.780818131564,0.785959093422,0.416097332709,0.410408921933,0.426879810539,160.030058676
770,0.0771396177745,0.0780018801292,0.0766670464861,0.777409211845,0.76810392482,0.776229961305,0.501855861429,0.482098765432,0.49900990099,162.127151943
780,0.0741581142743,0.0750366915957,0.0737391974596,0.786738537024,0.78178551686,0.784632393588,0.501856335755,0.487171159467,0.495336787565,164.232787239
790,0.0738842203886,0.0756851917225,0.0738210526913,0.790746691545,0.784273079049,0.791155334439,0.395246654683,0.378830083565,0.400888043134,166.302615424
800,0.0750838530256,0.0766251439035,0.0746030241509,0.783352337514,0.773770038695,0.78407960199,0.422651933702,0.39882482556,0.424742268041,168.392756514
810,0.0744400289163,0.0754601233215,0.073993043091,0.78421616392,0.778192371476,0.787175234936,0.410459737563,0.393194706994,0.423480083857,170.482710876
820,0.0734315397498,0.0741812851913,0.0729612709781,0.788673508172,0.782476506357,0.789054726368,0.46199859254,0.445774647887,0.463140123804,172.551516644
830,0.0741294105769,0.0751048619505,0.073633538054,0.784043398639,0.776810392482,0.785295743505,0.432231104651,0.410798978475,0.433819241983,174.574795544
840,0.0759771865313,0.0766425902149,0.075651142053,0.779586054387,0.7726644555,0.777446102819,0.283982489617,0.267912772586,0.286423254165,176.74347764
850,0.0752886912766,0.0761572291185,0.0746832439559,0.78521820255,0.782476506357,0.787506909895,0.372374798061,0.368885324779,0.385942492013,178.864105512
860,0.0760525048463,0.0771480841018,0.0759963653385,0.778376697419,0.773770038695,0.775787728027,0.393188268685,0.387120928491,0.394265232975,180.935593833
870,0.0776150382282,0.0782856444219,0.0775802507929,0.762620503784,0.766030956329,0.764179104478,0.107792207792,0.119604784191,0.112359550562,183.066489556
880,0.0759349602604,0.0769034543804,0.0759172007833,0.771569745344,0.773493642897,0.773244886678,0.257774783878,0.270582999555,0.279592553565,185.144437812
