iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.111252771334,0.111149239376,0.111206889927,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.040172787
10,0.109756319142,0.109549523281,0.109544321952,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.201470704
20,0.110831202222,0.110699798564,0.110535243109,0.7513216544,0.750967385296,0.750359314538,0.0286138480227,0.0332618025751,0.0300687285223,0.380953161
30,0.102182847571,0.1021181367,0.101860837978,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.525688462
40,0.10113291012,0.10106906133,0.100830519081,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.686171716
50,0.100773993746,0.100697916428,0.100482313212,0.75215092775,0.75221116639,0.752128247651,0,0,0,0.830881815
60,0.10013329301,0.100051790054,0.0998636808705,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.002079816
70,0.0992006530607,0.0992802868317,0.0989309853974,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.164897738
80,0.0931012404523,0.0932861549656,0.0926754022383,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.293939458
90,0.0928805180386,0.0930828203982,0.0924509266212,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.437973513
100,0.0883648837292,0.0886166331496,0.0877507552158,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.558743187
110,0.0883980967369,0.0886743040779,0.0878318209242,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.696355486
120,0.0879727463021,0.0879526735703,0.0873169409044,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.810605128
130,0.087440228412,0.0877412178529,0.0867499054329,0.75215092775,0.75221116639,0.752128247651,0,0,0,1.929596665
140,0.0870225443001,0.0870730230311,0.0864084676204,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.049911369
150,0.0839371838743,0.0840411855406,0.0836012489975,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.186832116
160,0.0835762012146,0.0836463939708,0.0832253543932,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.410114862
170,0.0827597619519,0.0830739572342,0.0826439138244,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.600249132
180,0.0816089767189,0.081895607727,0.0814996068397,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.776998051
190,0.0793964507755,0.0798814094118,0.0795747941487,0.75215092775,0.75221116639,0.752128247651,0,0,0,2.936447549
200,0.0776569660883,0.0780633705313,0.0776655950441,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.23481411
210,0.0775708429916,0.0778946931733,0.0774891069049,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.391845811
220,0.077012630216,0.0774815487513,0.0770205972307,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.575436717
230,0.0769978535185,0.0773456618919,0.0770166784814,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.734629469
240,0.0765064490011,0.0767750861571,0.0764897146452,0.75215092775,0.75221116639,0.752128247651,0,0,0,3.916629748
250,0.0761591169564,0.0762925797121,0.0761048160854,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.168919921
260,0.0756438045592,0.0759035019168,0.0757009145041,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.33034628
270,0.076085891361,0.0764389230874,0.0759872023755,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.542728469
280,0.075125873423,0.0754132570319,0.0750863496645,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.702538833
290,0.0750568409308,0.0754241877371,0.0750095311393,0.75215092775,0.75221116639,0.752128247651,0,0,0,4.896466008
300,0.074703141038,0.075048544284,0.0746030901106,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.045226892
310,0.0746557389512,0.0749843097416,0.0745486126461,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.308725793
320,0.0743362568272,0.0747369745105,0.0742479461387,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.462601573
330,0.0743131888921,0.0747038941841,0.0742164566701,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.612526451
340,0.0751187179333,0.0755468212614,0.0748864019481,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.753396912
350,0.0740240582522,0.0744603044233,0.0740418883469,0.75215092775,0.75221116639,0.752128247651,0,0,0,5.894516901
360,0.0740466644765,0.0742652520414,0.0739895682322,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.043750563
370,0.0738839302489,0.074338733213,0.0738727103233,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.182044568
380,0.0735055340111,0.0738682282297,0.0734600452701,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.375187921
390,0.0733069959359,0.0736880319165,0.073172149512,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.516010351
400,0.0735464400854,0.0738712957433,0.0732847401756,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.701908966
410,0.074341145601,0.07474689717,0.0739217489855,0.75215092775,0.75221116639,0.752128247651,0,0,0,6.83465904
420,0.0730248763713,0.0732247428955,0.0726929554001,0.75215092775,0.75221116639,0.752128247651,0,0,0,7.091866567
430,0.0730188590024,0.0732203164251,0.0726851381674,0.75215092775,0.75221116639,0.752128247651,0,0,0,7.241855286
440,0.0726205225119,0.0728801070339,0.0721547896112,0.75215092775,0.75221116639,0.752128247651,0,0,0,7.405629471
450,0.0686059395078,0.0689300478133,0.0682801939677,0.813931792267,0.8181315644,0.817799889442,0.558715070065,0.567957977676,0.564482029598,7.630484878
460,0.0686265691911,0.0689638051751,0.0684384125107,0.816868802046,0.819928137092,0.817910447761,0.54231433506,0.552079752492,0.544146138943,7.848722158
470,0.0685686008092,0.0689380481402,0.0683407783954,0.813689920874,0.8181315644,0.819458264234,0.557307060755,0.569371727749,0.567646280116,8.024631454
480,0.0682959106989,0.0685648402846,0.0679848540043,0.814346428942,0.8181315644,0.818905472637,0.558468238968,0.568241469816,0.566895822316,8.282905953
490,0.0682688925202,0.068269284516,0.0680438850683,0.816626930652,0.82048092869,0.816141514649,0.535736156067,0.55036344756,0.532733914021,8.474555401
500,0.0674905354939,0.0675028116817,0.0669821250848,0.811478525276,0.814538419016,0.816030956329,0.582810827344,0.589602446483,0.589541193883,8.650325968
510,0.0673406240681,0.0673830831349,0.0670359607737,0.808645174666,0.810530679934,0.812382531786,0.573737684729,0.57750385208,0.579221423258,8.795601329
520,0.0675523708042,0.0675889891496,0.0671194374082,0.810096403027,0.812050856827,0.816694306247,0.59319022946,0.595478881618,0.602969348659,8.952956489
530,0.0666232928103,0.0666213082013,0.0662353013032,0.815797657303,0.816887783306,0.819347705915,0.571221748572,0.575456584428,0.577122153209,9.128232349
540,0.0664574761479,0.0664243559845,0.0660422486643,0.816937908158,0.819237147595,0.819789939193,0.571081606218,0.577792123951,0.575520833333,9.301600612
550,0.0666989855017,0.0663626538331,0.0661304405029,0.81500293701,0.820066334992,0.820232172471,0.576088677751,0.587713742875,0.586048879837,9.477042987
560,0.0661640030876,0.0659636643928,0.0657135199494,0.817628969282,0.819651741294,0.820232172471,0.577624839949,0.583732057416,0.581359423275,9.738310806
570,0.0672034033656,0.0669640629704,0.0666504953338,0.81628140009,0.821586511885,0.82056384743,0.58353567792,0.596940368405,0.588801621485,9.926006972
580,0.0657254645135,0.0655475492735,0.0651911177693,0.819080197643,0.821586511885,0.821448313986,0.581187010078,0.588722523097,0.584298584299,10.138963662
590,0.0657178071793,0.0654921898929,0.065134333565,0.819183856812,0.821862907684,0.822001105583,0.582262313403,0.590403558945,0.585692228513,10.322755372
600,0.0658171803082,0.0655803887659,0.0653330262873,0.820876956567,0.824626865672,0.821558872305,0.56979253112,0.582428430405,0.569140416444,10.508265586
610,0.065522387155,0.0652974654775,0.0649092975396,0.821257040185,0.824074074074,0.823991155334,0.581641730691,0.589487262173,0.585416666667,10.649213315
620,0.0656069734671,0.065224023867,0.0648038832764,0.820531426005,0.825179657269,0.822553897181,0.579705453957,0.592592592593,0.581267936342,10.822078997
630,0.0653572444003,0.0650488263333,0.064690487119,0.822120866591,0.824765063571,0.823991155334,0.579136690647,0.588311688312,0.581273014203,11.023651363
640,0.0652843612095,0.0651355732935,0.0647149340609,0.822120866591,0.824350469873,0.82498618021,0.58064516129,0.588539980576,0.584187023903,11.213425598
650,0.0652490423467,0.0651747108735,0.064746414574,0.821015168792,0.823106688778,0.823770038695,0.586129753915,0.592356687898,0.588326446281,11.466951692
660,0.0652110159927,0.0651550579391,0.0647015207395,0.821049721848,0.823935876175,0.824322830293,0.586638997526,0.594525779758,0.590147020892,11.666850737
670,0.0652053127214,0.065152743654,0.0646901141119,0.82111882796,0.823935876175,0.824543946932,0.587259826198,0.595041322314,0.591295390162,11.835251461
680,0.0660019407658,0.065940636209,0.065859390268,0.822604609378,0.827667219458,0.823659480376,0.575491979494,0.589937520552,0.576136061653,11.975408156
690,0.0654894335247,0.0655143034509,0.064962081486,0.819667599599,0.823797678275,0.822553897181,0.585892247877,0.595366550301,0.587085155647,12.118277562
700,0.0652448368192,0.0650513163973,0.0646678494468,0.818734667081,0.82283029298,0.820011055832,0.59320719603,0.599875156055,0.592388582874,12.243518846
710,0.0655159038128,0.0654504719955,0.0649769550164,0.819771258768,0.822968490879,0.822111663903,0.595156783608,0.60031201248,0.596842896517,12.385990991
